20	3.79462
21	3.64232
22	4.38723
23	4.55143
24	4.39438
25	5.5613
26	5.36476
27	4.50215
28	4.03052
29	6.44172
30	4.18643
31	4.71303
68	4.75305
69	4.2172
70	3.99137
71	6.94699
72	7.37673
73	3.6857
74	4.21248
75	2.41807
76	4.91781
77	4.04673
78	4.04842
79	3.66097
116	3.66006
117	4.81835
118	4.33109
119	3.60842
120	4.70074
121	5.08373
122	3.43939
123	5.37175
124	4.98877
125	3.80462
126	4.43536
127	4.88135
164	3.47449
165	5.25549
166	4.64264
167	5.05083
168	5.28578
169	4.04443
170	4.06094
171	3.63997
172	4.77846
173	3.23549
174	4.35739
175	3.42371
212	3.79417
213	3.61323
214	3.97383
215	5.10011
216	4.28585
217	3.65204
218	4.29478
219	4.09604
220	4.80478
221	4.46632
222	5.32105
223	4.4208
260	3.93679
261	4.82196
262	3.65547
263	3.91008
264	4.51627
265	4.95037
266	5.67746
267	4.18518
268	5.38815
269	4.35909
270	5.28675
271	4.5522
308	5.75203
309	3.69924
310	6.89096
311	4.19357
312	4.70829
313	4.77741
314	5.13479
315	4.4073
316	5.05439
317	6.94985
318	4.32856
319	4.21524
356	2.92319
357	6.10127
358	4.44013
359	6.29486
360	11.7086
361	4.33802
362	5.90086
363	6.4048
364	4.73149
365	6.16229
366	6.17911
367	4.83294
404	5.05837
405	4.61313
406	5.95645
407	4.83848
408	6.69441
409	3.57536
410	4.7738
411	6.97911
412	14.2663
413	4.56367
414	4.25049
415	4.56343
452	5.4318
453	5.25332
454	4.20739
455	6.24215
456	4.52297
457	4.87545
458	4.27095
459	4.99091
460	6.35305
461	8.55084
462	5.81122
463	4.44159
500	3.82699
501	5.83912
502	5.3518
503	5.55766
504	4.10457
505	5.18632
506	4.63548
507	3.85808
508	3.78176
509	5.06602
510	3.87872
511	4.11623
548	3.77754
549	5.10893
550	6.61567
551	5.22913
552	3.58601
553	4.24778
554	5.16236
555	3.76208
556	4.05111
557	3.92084
558	5.46422
559	4.46518
596	3.53921
597	4.80066
598	3.60487
599	3.34936
600	3.85131
601	5.46894
602	3.52873
603	4.02291
604	3.95147
605	5.78264
606	4.77062
607	4.59527
644	3.39679
645	3.57729
646	2.67177
647	2.88644
648	3.76401
649	3.84293
650	3.99489
651	3.76165
652	4.75181
653	4.10721
654	3.34182
655	4.07844
692	4.80204
693	3.86336
694	3.7751
695	4.24559
696	3.56691
697	3.53034
698	4.45146
699	4.53762
700	5.44187
701	4.47857
702	4.29384
703	4.01453
740	4.05671
741	4.39308
742	4.18118
743	4.52854
744	3.98177
745	4.14478
746	5.21022
747	6.94225
748	6.31015
749	4.24354
750	4.14325
751	4.60319
788	4.22809
789	5.8569
790	12.5939
791	4.1346
792	4.02874
793	4.02265
794	5.08096
795	4.18536
796	4.24938
797	3.70436
798	5.71822
799	3.89857
836	4.26236
837	4.06649
838	4.34264
839	4.17795
840	4.64689
841	3.82552
842	4.02277
843	4.38427
844	4.50449
845	3.73724
846	4.32626
847	5.08113
884	5.11589
885	5.12619
886	4.04556
887	3.7761
888	3.56139
889	3.26822
890	4.09521
891	3.69954
892	4.47078
893	3.29721
894	3.99679
895	3.60808
932	3.65842
933	3.61891
934	5.20851
935	4.20356
936	3.57383
937	4.53871
938	4.27523
939	3.9772
940	5.18822
941	4.29382
942	3.61372
943	1.78812
980	3.90207
981	5.02071
982	3.4267
983	4.5224
1020	5.09152
1021	4.10158
1022	3.63817
1023	4.06977
1060	4.24799
1061	3.68345
1062	3.43915
1063	4.24286
1100	3.99543
1101	6.85457
1102	4.20837
1103	3.85603
1140	3.80638
1141	3.59486
1142	3.67361
1143	3.52027
1180	4.63184
1181	5.20076
1182	3.01287
1183	4.04248
1220	3.60494
1221	3.80426
1222	4.03807
1223	3.72999
1260	4.75851
1261	4.10646
1262	4.0766
1263	3.6323
1308	3.95569
1309	3.45856
1310	3.62081
1311	3.90187
1356	4.08064
1357	4.9174
1358	3.64861
1359	4.42718
1404	3.85888
1405	4.53398
1406	3.16953
1407	3.98486
1452	3.73092
1453	4.57918
1454	4.4004
1455	4.45862
