864	6.69794
865	5.98026
866	4.28223
867	5.28843
868	3.63488
869	3.73749
870	4.61057
871	3.76102
872	5.50286
873	4.02185
874	5.32882
875	6.12026
876	3.94581
877	3.86193
878	4.07308
879	4.57074
880	3.83851
881	4.99114
882	4.73219
883	4.92988
884	4.70568
885	4.57758
886	4.26257
887	3.95626
888	4.13292
889	3.5283
890	4.04958
891	4.00782
892	4.68202
893	3.78129
894	4.06745
895	3.67526
896	4.65807
897	4.13998
898	5.03825
899	3.88584
900	4.72655
901	1.83944
902	3.97124
903	4.1828
904	4.0931
905	4.12322
906	3.92895
907	4.0943
908	5.27619
909	4.80211
910	5.2172
911	4.52367
912	6.03114
913	4.89233
914	3.77858
915	4.89326
916	4.7131
917	3.92428
918	5.44315
919	4.13095
920	5.45471
921	4.44359
922	3.50586
923	5.57385
924	3.75852
925	4.22109
926	4.18527
927	4.3509
928	2.2725
929	3.91942
930	4.31335
931	5.10968
932	4.33973
933	6.88897
934	4.60921
935	4.50591
936	3.71494
937	4.10988
938	4.05628
939	3.85027
940	4.90036
941	4.20945
942	4.07304
943	1.98677
944	4.01644
945	5.28869
946	4.0831
947	4.37818
948	4.58571
949	3.46965
950	3.85096
951	4.60965
952	4.24422
953	5.38921
954	3.91594
955	5.23403
956	4.41353
957	3.79188
958	4.90253
959	6.88587
960	4.33228
961	4.5137
962	5.40559
963	4.496
964	3.62047
965	4.8214
966	4.25765
967	4.32731
968	4.37319
969	4.25757
970	3.87542
971	3.77638
972	4.03528
973	3.0688
974	3.93771
975	4.12204
976	2.18242
977	4.16122
978	4.38131
979	4.6688
980	3.9282
981	5.14199
982	3.90269
983	4.9374
984	4.17301
985	3.80449
986	3.95602
987	3.92292
988	4.86961
989	1.15146
990	3.70709
991	5.08485
992	3.52483
993	4.13257
994	3.57985
995	4.52309
996	5.36351
997	4.06629
998	3.7471
999	4.75981
1000	4.49317
1001	5.13354
1002	4.78628
1003	6.03028
1004	3.91605
1005	4.08922
1006	5.29643
1007	4.32287
1008	5.01285
1009	6.24592
1010	3.89912
1011	4.68119
1012	4.53117
1013	4.71541
1014	4.13173
1015	5.24047
1016	4.01377
1017	4.54529
1018	3.99526
1019	4.78313
1020	5.01519
1021	3.73804
1022	0
1023	3.45486
1024	4.05319
1025	4.78233
1026	4.22469
1027	5.37832
1028	3.93874
1029	4.46566
1030	4.82937
1031	4.44425
1032	4.27849
1033	3.55309
1034	3.75097
1035	4.05657
1036	4.6547
1037	4.3242
1038	3.63606
1039	4.55993
1040	3.63648
1041	5.0449
1042	5.07403
1043	4.73671
1044	4.59013
1045	3.72791
1046	4.15713
1047	4.18527
1048	5.49615
1049	4.80924
1050	4.8446
1051	5.51572
1052	3.94405
1053	3.75442
1054	4.00992
1055	4.25144
1056	5.72455
1057	4.23308
1058	3.68594
1059	3.89332
1060	4.08044
1061	4.01381
1062	4.05315
1063	4.2941
1064	4.02207
1065	4.63098
1066	4.3888
1067	4.17482
