2048	1091.51
2049	1403.77
2050	1200.11
2051	1228.5
2052	1289.79
2053	1221.7
2054	990.141
2055	1270.28
2056	1241.16
2057	1259.28
2058	1085.9
2059	1103.77
2060	1163.67
2061	1031.19
2062	1245.57
2063	1283.75
2064	1280.77
2065	1263.02
2066	1014.29
2067	1139.81
2068	1067.56
2069	1205.32
2070	1439.63
2071	1267.1
2072	1359.61
2073	1315.77
2074	1015.83
2075	1127.19
2076	1259.06
2077	1283.38
2078	1184.96
2079	1143.4
2080	1269.43
2081	1327.53
2082	1318.12
2083	1264.45
2084	1035.75
2085	1069.74
2086	1051.89
2087	1079.81
2088	1120.94
2089	1246.66
2090	1357.86
2091	1109.09
2092	1118.55
2093	1288.33
2094	1286.11
2095	1308.73
2096	1049.04
2097	1052.89
2098	1264.92
2099	1253.75
2100	1262.53
2101	1113.71
2102	1060.79
2103	1323.9
2104	1221.23
2105	965.863
2106	1074.75
2107	2850.57
2108	1252.9
2109	3665.03
2110	1211.48
2111	1190.82
2112	1307.91
2113	1227.85
2114	1249.73
2115	1264.05
2116	1270.13
2117	1040.66
2118	1309.35
2119	1298.17
2120	1252.53
2121	1125.9
2122	1367.33
2123	1210.64
2124	1388.94
2125	1283.65
2126	1077.32
2127	1368.8
2128	1398.73
2129	1340.91
2130	1363.27
2131	1019.52
2132	1018.48
2133	1302.01
2134	1410.65
2135	1275.3
2136	1100.87
2137	1257.76
2138	1322.31
2139	1272.04
2140	1301.4
2141	1130.07
2142	1115.95
2143	1225.1
2144	1121.66
2145	1085.83
2146	1236.23
2147	1128.48
2148	3014.26
2149	1134.16
2150	1145.15
2151	1271.1
2152	1020.07
2153	1096.31
2154	1259.45
2155	1185.12
2156	1242.89
2157	1291.14
2158	1337.11
2159	1210.86
2160	1383.36
2161	1362.2
2162	1091.99
2163	1251.51
2164	1153.18
2165	1171.58
2166	934.877
2167	1095.47
2168	1357.43
2169	1112.32
2170	999.481
2171	1376.06
2172	3419.2
2173	4785.59
2174	1438.97
2175	1162.08
2176	1320.29
2177	1384.38
2178	968.842
2179	1333.08
2180	1382.44
2181	1008.03
2182	1310.12
2183	1311.13
2184	1331.02
2185	1301.04
2186	1369.32
2187	1406.72
2188	1195.57
2189	6940.43
2190	1347.49
2191	1115.27
2192	1317.34
2193	1172.08
2194	1502.26
2195	1349.12
2196	1264.07
2197	1276
2198	1271.52
2199	1036.4
2200	1189.86
2201	1258.92
2202	1009.27
2203	3738.7
2204	1106.23
2205	1020.35
2206	1039.7
2207	1245.58
2208	1313.18
2209	1072.56
2210	1226.4
2211	1015.88
2212	1262.19
2213	1053.98
2214	1208.86
2215	1354.92
2216	1345.99
2217	1110.31
2218	1211.97
2219	1284.99
2220	1396.87
2221	3806.42
2222	1020.94
2223	1250.89
2224	1144.92
2225	1247.58
2226	1121.81
2227	1342.43
2228	1235.34
2229	3178.18
2230	1162.01
2231	1240.5
2232	1101.77
2233	936.884
2234	1243.57
2235	1111.09
2236	1136.46
2237	1301.52
2238	1315.96
2239	1377.68
