1712	1.68031
1856	6.34235
1857	5.63914
1858	4.56991
1859	4.74564
1860	5.28789
1861	4.96455
1862	5.04753
1863	4.70189
1864	4.56162
1865	6.10882
1866	4.55821
1867	4.91035
1868	4.64978
1869	6.07966
1870	4.4847
1871	4.80308
1872	4.56919
1873	7.02196
1874	7.02402
1875	5.32982
1884	5.08747
1885	6.02107
1886	5.99612
1887	5.16782
1888	5.62008
1889	4.33185
1890	5.53542
1891	4.80861
1892	5.38042
1893	5.37501
1894	5.16423
1895	4.565
1896	5.30132
1897	5.79602
1898	5.22887
1899	4.82648
1900	4.2945
1901	6.53226
1902	5.04866
1903	4.64531
1904	1.71007
1905	5.03391
1906	5.1707
1907	4.37678
1908	5.97204
1909	5.52241
1910	4.45804
1911	4.46077
1912	4.26729
1913	4.52
1914	6.1071
1915	5.13965
1916	3.81745
1917	4.38536
1918	4.1634
1919	4.21819
1920	5.58466
1921	4.90322
1922	4.88925
1923	5.3728
1932	4.77317
1933	4.76527
1934	4.90941
1935	4.75808
1936	5.37081
1937	6.08769
1938	5.34081
1939	5.3866
1940	4.61569
1941	4.7458
1942	5.37354
1943	4.44527
1944	4.61319
1945	6.48197
1946	5.59387
1947	4.65399
1948	4.8425
1949	5.06234
1950	4.05376
1951	6.08163
1952	6.11038
1953	4.92227
1954	6.12617
1955	4.27861
1956	3.89202
1957	3.92434
1958	5.27977
1959	4.49952
1960	4.34099
1961	5.14033
1962	4.33708
1963	6.31383
1964	4.52002
1965	4.84271
1966	3.94913
1967	4.64933
1968	5.26894
1969	3.88844
1970	4.67392
1971	5.2097
1972	4.4357
1973	5.40868
1974	5.28666
1975	4.03468
1976	4.90069
1977	3.77911
1978	5.37897
1979	5.24534
1980	6.02559
1981	3.80103
1982	5.51285
1983	4.33401
1984	5.78339
1985	5.10867
1986	3.9657
1987	4.19973
1988	4.1035
1989	4.07489
1990	3.91188
1991	4.04111
1992	3.76427
1993	5.25027
1994	3.79377
1995	5.72736
1996	3.82873
1997	4.56897
1998	5.14662
1999	3.64894
2000	1.79927
2001	3.96609
2002	5.55633
2003	5.45235
2004	4.01177
2005	4.62345
2006	5.21777
2007	4.15127
2008	4.22306
2009	5.31867
2010	5.00436
2011	4.63721
2012	4.54336
2013	4.16373
2014	4.96193
2015	4.87826
2016	3.89016
2017	4.61195
