864	1017.94
865	1072.48
866	1243.96
867	1231.86
868	1430.27
869	1416.65
870	1312.56
871	1376.38
872	1255.65
873	1272.3
874	1304.17
875	2367.71
876	1425.26
877	1437.09
878	1355.04
879	1092.57
880	1453.21
881	1350.38
882	1357.27
883	1405.45
884	1535.97
885	1228.33
886	1398.75
887	1397.32
888	1454.5
889	1553.61
890	1326.76
891	1418.58
892	1193.58
893	1367.05
894	1388.51
895	1782
896	1222.84
897	1347.12
898	1271.13
899	1438.25
900	1120.24
901	3706.45
902	1403.27
903	1247.27
904	1385.41
905	1236.12
906	1440.72
907	1317.87
908	996.557
909	1130.4
910	1105.56
911	1207.42
912	1145.03
913	1051.5
914	1316.76
915	987.235
916	1354.58
917	1307.69
918	1222.32
919	1641.89
920	1189.64
921	1433.76
922	1413.29
923	1223.48
924	1388.56
925	1280.89
926	1300.64
927	1323.67
928	2800.18
929	1324.1
930	1325.7
931	1060.34
932	1236.58
933	1295.66
934	1097.56
935	1167.99
936	1455.33
937	1326.09
938	1298.05
939	1359.61
940	1348.63
941	1571.08
942	1380.09
943	3597.67
944	1324.55
945	1275.7
946	1389.02
947	1298.63
948	1138.23
949	1486.77
950	1321.19
951	1073.91
952	1303.56
953	1249.65
954	1363.14
955	1282.7
956	1183.69
957	1311.12
958	1350.47
959	1026.11
960	1238.39
961	1116.42
962	972.748
963	1152.54
964	1342.32
965	1056.79
966	1183.92
967	1374.49
968	1178.94
969	1264.23
970	1299.98
971	1356.59
972	1278.9
973	2304.61
974	1318.68
975	1307.88
976	3316.72
977	1332.77
978	1296.65
979	1159.78
980	1371.42
981	1315.52
982	1389.75
983	1091.67
984	1221.3
985	1333.28
986	1610.32
987	1357.13
988	1093.99
989	6002.62
990	1455.65
991	1367.73
992	1460.85
993	1333.34
994	1418.28
995	1256.57
996	1201.1
997	1228.86
998	1298.68
999	1090.14
1000	1153.06
1001	1039.48
1002	1049.05
1003	1108.99
1004	1298.37
1005	1249.15
1006	1241.59
1007	1288
1008	1089.55
1009	995.871
1010	1282.88
1011	1123.72
1012	1460.44
1013	1095.43
1014	1612.15
1015	1089.85
1016	1252.78
1017	1221.68
1018	1394.01
1019	1427.6
1020	1327.04
1021	1423.44
1022	0
1023	1501.53
1024	1306.49
1025	1395.86
1026	1271.38
1027	1241.64
1028	1393.91
1029	1212.17
1030	1300.85
1031	1283.89
1032	1291.52
1033	1428.78
1034	1399.6
1035	1347.51
1036	1089.23
1037	1192.36
1038	1293.98
1039	1124.03
1040	1329.1
1041	1047.02
1042	1050.1
1043	1080.64
1044	1405.42
1045	1397.62
1046	1258.66
1047	1276.63
1048	1200.58
1049	1132.13
1050	1336.79
1051	1334.68
1052	1354.9
1053	1399.95
1054	1325.25
1055	1311.47
1056	985.055
1057	1269.88
1058	1364.4
1059	1489.29
1060	1310.26
1061	1402
1062	1341.77
1063	1275.62
1064	1273.14
1065	1388.71
1066	1262.01
1067	1392.47
1068	1259.54
1069	1356.28
1070	1353.47
1071	1267.24
1072	1412.08
1073	1356.32
1074	1440.08
1075	1312.99
1076	1220.63
1077	1192.91
1078	1062.33
1079	1395.06
1080	1138.14
1081	1214.99
1082	1294.48
1083	1055.65
1084	984.683
1085	1041.88
1086	1322.74
1087	3079.92
1088	1318.09
1089	3139.51
1090	1501.88
1091	834.333
1092	1233.33
1093	1132.2
1094	1313.32
1095	1110.27
1096	1776.56
1097	1274.59
1098	1370.61
1099	1119.63
1100	1331.27
1101	1215.91
1102	1248.26
1103	1332.77
1104	1353.03
1105	1709.38
1106	1267.61
1107	1232.11
1108	1105.94
1109	1237.29
1110	1270.22
1111	1205.76
1112	1312.64
1113	1162.38
1114	3655.8
1115	1296.78
1116	1133.71
1117	1082.76
1118	1166.61
1119	1161.48
1280	1315.24
1281	1069.43
1282	1307.51
1283	1085.11
1284	1297.86
1285	1088.39
1286	1276.99
1287	1281.81
1288	1189.62
1289	1206.63
1290	1366.14
1291	1353.49
1292	1417.54
1293	1474.81
1294	2122.57
1295	1297.87
1296	1292.91
1297	1108.15
1298	1519.07
1299	1368.3
1300	1494.09
1301	1288.58
1302	1452.63
1303	1354.5
1304	1340.89
1305	1387.34
1306	1255.17
1307	2329.86
1308	1372.65
1309	1385.74
1310	1453.72
1311	1356.73
1312	1376.55
1313	1459.38
1314	1315.56
1315	1427.35
1316	1346.85
1317	1350.1
1318	1325.51
1319	1330.09
1320	1316.7
1321	1380.26
1322	1434.57
1323	1291.2
1324	1289.85
1325	1059.91
1326	1054.87
1327	4025.85
1328	1239.54
1329	1028.28
1330	1181.42
1331	1080.42
1332	1335.15
1333	1248.8
1334	1372.14
1335	1295.46
1336	1242.7
1337	1385
1338	1261.61
1339	1258.68
1340	1426
1341	1249.07
1342	1309.01
1343	1315.42
1344	1352.68
1345	1314
1346	1330.83
1347	1343.48
1348	1325.3
1349	1360.01
1350	1292.61
1351	1340.74
1352	1462.55
1353	1372.28
1354	1405.43
1355	3512.19
1356	1278.32
1357	1378
1358	1307.95
1359	1339.78
1360	1405.18
1361	1369.07
1362	1375.12
1363	1477.47
1364	1411.74
1365	1333.23
1366	1255.15
1367	1107.16
1368	1397.01
1369	1404.86
1370	1450.34
1371	1424.23
1372	1157.8
1373	1156.82
1374	1211.88
1375	3697.25
1376	1310.85
1377	1100.33
1378	1013.64
1379	1048.08
1380	1315.11
1381	1348.23
1382	1345.35
1383	1320.82
1384	1202.79
1385	1315.34
1386	1215.63
1387	1263.46
1388	1411.81
1389	1147.62
1390	1188.21
1391	1457.18
1392	1403.21
1393	1236.09
1394	1291.42
1395	1242.25
1396	1351.34
1397	1367.64
1398	1302.72
1399	1205.62
1400	1397.47
1401	1299.26
1402	1199.72
1403	1210.58
1404	1354.08
1405	1201.33
1406	1545.1
1407	1160.07
1408	1222.96
1409	1317.45
1410	1328.1
1411	1080.78
1412	1217.92
1413	1240.06
1414	1132.53
1415	1157.46
1416	1172.47
1417	1236.79
1418	1278.61
1419	1252.88
1420	1374.94
1421	1093.83
1422	1139.53
1423	943.299
1424	1103.28
1425	1416.64
1426	1109.51
1427	1354.84
1428	1194.31
1429	1378.17
1430	1279.47
1431	1384.16
1432	1216.24
1433	1489.09
1434	1242.23
1435	1366.8
1436	1242.49
1437	1461.89
1438	1269.69
1439	1441.3
1440	1361.06
1441	1320.83
1442	1263.34
1443	1440.28
1444	1311.42
1445	1183.13
1446	1274.43
1447	1246.73
1448	3893.87
1449	1236.14
1450	1261.47
1451	1195.47
1452	1464.36
1453	1715.91
1454	1435.84
1455	1558.67
1456	1294.08
1457	1333.07
1458	1168.01
1459	1323.09
1460	1231.77
1461	1226.59
1462	1336.2
1463	1341.5
1464	1310.61
1465	1298.19
1466	1469.04
1467	1305.3
1468	1088.31
1469	1219.01
1470	0
1471	0
1472	1281.65
1473	1107.43
1474	1079.05
1475	1152.8
1476	1307.27
1477	1310.65
1478	1308.19
1479	1268.9
1480	1333.28
1481	1257.25
1482	1345.76
1483	1219.61
1484	1181.55
1485	1204.19
1486	1378.15
1487	1138.92
1488	1365.85
1489	1282.78
1490	1331.38
1491	1044.62
1492	1199.36
1493	1420.53
1494	1240.85
1495	1381.24
1496	1426.25
1497	1355.65
1498	1152.79
1499	1157.6
1500	1254.95
1501	1140.04
1502	1261.22
1503	1175
1504	1311.12
1505	1165.17
1506	1445.16
1507	1570.85
1508	1290.98
1509	1297.73
1510	1188.35
1511	1225.02
1512	1353.7
1513	1258.33
1514	1355.35
1515	1428.25
1516	1056.27
1517	1151.7
1518	1133.36
1519	985.19
