1712	2730.96
1856	1115.71
1857	1142.76
1858	1165.07
1859	1195.45
1860	1166.64
1861	1120.13
1862	1058.74
1863	1169.14
1864	1358.66
1865	1152.01
1866	1152.75
1867	1105.77
1868	1160.13
1869	1155.5
1870	1307.97
1871	1126.56
1872	1154.61
1873	1075.76
1874	1021.03
1875	1141.19
1884	1250
1885	1061.91
1886	1150.4
1887	1130.64
1888	1101.09
1889	1314.66
1890	1095.74
1891	1198.24
1892	1153.82
1893	1074.93
1894	1190.87
1895	1086.25
1896	1075.96
1897	1106.51
1898	1037.05
1899	1121.04
1900	1358.99
1901	1058.04
1902	1035.27
1903	1111.84
1904	3405.58
1905	1005.03
1906	1015.84
1907	1196.88
1908	1107.52
1909	1028.36
1910	1094.56
1911	1105.69
1912	1214.26
1913	1120.41
1914	1150.8
1915	1259.52
1916	1342.42
1917	1168.49
1918	1263.3
1919	1300.23
1920	1042.88
1921	1091.78
1922	1059.26
1923	1061.66
1932	1105.58
1933	1064.92
1934	1194.34
1935	1105.5
1936	1061.67
1937	1113.38
1938	1370.11
1939	981.233
1940	1086.03
1941	1120.86
1942	1018.01
1943	1151
1944	1138.11
1945	1016.7
1946	1017.08
1947	1139.13
1948	1151.77
1949	1009.29
1950	1309.05
1951	1039.99
1952	1073
1953	1096.08
1954	1042.8
1955	1332.05
1956	1279
1957	1301.76
1958	1258.33
1959	1065.99
1960	1194.03
1961	1242.33
1962	1237.97
1963	1069.68
1964	1154.33
1965	1088.65
1966	1272.62
1967	1107.15
1968	1062.61
1969	1366.06
1970	1224.56
1971	1217.54
1972	1283.59
1973	1035.27
1974	1128.73
1975	1337.48
1976	1109.09
1977	1390.52
1978	1084.22
1979	1105.38
1980	1144.88
1981	1384.07
1982	1147.37
1983	1354.13
1984	1050.91
1985	1066.52
1986	1274.21
1987	1304.66
1988	1337.93
1989	1349.35
1990	1312.75
1991	1248.97
1992	1376.14
1993	1183.68
1994	1389.34
1995	1095.76
1996	1270.95
1997	1177.61
1998	1135.89
1999	1297.73
2000	2997.22
2001	1298.53
2002	1050.39
2003	1007.03
2004	1258.93
2005	1248.47
2006	1308.23
2007	1280.67
2008	1231.26
2009	1228.46
2010	1068.42
2011	1346.34
2012	1295.5
2013	1206.02
2014	1425.45
2015	1373.68
2016	1254.78
2017	1147.33
2018	1328.61
2019	1290.12
2020	1335.92
2021	1298.86
2022	1276.64
2023	1147.78
2024	1308.85
