56 1116 189.324 1120 109.545 75.717 50 9.51746 11.076 5.38714
57 1111 177.15 1116.02 114.817 75.1409 51 9.50235 10.1691 6.22121
58 1085 165.42 1091.6 120.122 53.9762 51 8.75988 12.7289 6.85575
59 1163 200.327 1101.3 103.193 70.3132 49 9.93367 9.33643 4.78792
60 1112 183.224 1103.63 109.155 63.1941 52 9.70635 10.2202 5.8037
61 1144 165.835 1083.9 123.126 78.454 51 8.60341 13.5929 6.95656
62 1139 183.553 1100.12 113.837 46.9433 50 9.64569 12.0144 6.60681
63 1211 177.347 1044.06 113.976 72.5273 55 8.9589 11.9084 6.01829
64 1178 185.419 1101.7 116.633 40.4969 51 9.36441 10.7149 6.00919
65 1109 181.648 1072.69 106.736 36.5127 53 9.68091 9.37574 5.61785
66 1187 193.378 1106.62 114.543 59.0143 52 9.54641 11.011 5.72121
67 1155 185.254 1074.66 107.898 96.0506 51 9.39681 12.02 5.70002
68 1156 200.45 1105.37 109.438 63.5773 47 10.1657 10.0204 5.75385
69 1142 186.967 1071.64 95.0516 89.9215 52 9.9249 8.95733 4.62646
70 1140 151.488 1063.24 128.248 61.4319 55 7.90755 15.7149 7.55288
71 1151 185.923 1075.5 108.157 59.8432 54 9.52145 10.0826 5.45574
72 1160 180.124 968.399 105.551 45.501 53 9.19697 10.3358 5.67936
73 1147 206.581 1122.78 100.036 63.461 48 10.6851 8.34356 4.87399
74 1176 190.965 1106.77 106.943 74.5954 51 9.68653 9.9828 5.2343
75 1126 185.397 965.387 89.3458 89.313 50 9.74758 8.15234 4.4515
76 1170 201.311 1112.82 109.331 46.5954 49 10.1527 9.55602 5.52822
77 1117 190.209 1108.14 103.067 79.4891 48 10.119 9.40217 5.38009
78 1158 174.717 1121.88 117.89 76.0611 50 8.91605 13.0114 6.31925
79 1188 198.05 936.808 87.1323 78.7525 50 9.98927 8.51695 4.28199
80 1179 184.393 1125.26 113.992 61.3995 52 9.42187 10.6996 5.80236
81 1149 201.838 1096.2 102.021 65.7773 49 10.0634 10.6237 5.04233
82 1166 204.084 1099.48 103.346 59.1363 49 10.5527 8.89194 5.30229
83 1161 186.047 1117.78 109.395 59.8627 50 9.48897 10.5038 5.41991
84 1149 175.388 1110.34 127.454 49.664 50 8.82987 13.4403 7.12354
85 1144 187.507 1083.31 105.067 73.2956 50 9.81296 9.62827 5.43676
86 1148 186.456 1112.06 108.358 48.8252 51 9.80633 9.53607 5.61019
87 1189 180.145 1070.03 120.833 42.018 54 9.33073 10.4368 6.5964
88 1102 162.25 1107.68 117.734 43.5017 53 8.70405 12.2536 6.49399
89 1123 182.315 1122.83 110.928 64.4762 52 9.83161 10.0363 6.0572
90 1061 158.37 1089.17 124.05 66.8975 52 8.40172 13.5546 7.09774
91 1042 168.617 1101.16 110.418 63.8869 51 9.31748 10.4829 6.14428
92 1068 177.802 1107.33 105.87 57.8998 49 9.51886 9.89986 5.52155
93 1061 162.377 1086.88 113.705 61.9122 52 8.89463 11.8681 6.48998
94 1044 188.994 1086.76 97.1047 56.4104 48 10.5213 8.51009 5.26533
95 948 138.814 1068.03 115.055 58.6574 51 8.0921 13.7336 7.2612
96 968 171.794 1088.71 104.003 55.9379 48 9.39504 9.67165 5.5373
97 1021 155.371 1117.34 117.247 72.9703 47 8.58639 12.986 6.92204
98 1072 165.477 1060.64 109.753 84.2582 50 9.05442 11.326 6.30453
99 1004 169.783 1131.26 109.696 66.4745 47 9.39365 10.4333 6.09391
100 990 154.864 1100.9 110.901 79.598 51 8.9016 11.195 6.51169
101 1090 180.038 1081.17 107.609 60.6633 48 9.44731 10.4069 5.69989
102 1140 196.891 1102.86 108.234 41.6112 52 10.5076 8.80468 5.7582
103 1081 170.162 1087.31 118.633 57.4985 50 9.2276 11.5636 7.06742
104 1156 189.754 1034.74 99.9863 38.2898 49 10.1039 8.90925 5.39528
105 1096 198.344 1161.36 104.561 39.9743 50 10.707 8.66196 5.41697
106 1107 179.383 1120.4 112.32 59.6384 49 9.30459 10.5818 5.77883
107 1185 180.431 1091.6 117.235 79.5322 51 8.93625 13.8924 6.25941
108 1161 195.873 1111.16 103.093 74.6667 50 10.1115 9.49638 5.10813
109 1138 197.094 1099.78 99.9749 62.8324 51 10.6662 8.50907 5.25783
110 1184 201.64 1031.25 99.6871 56.0894 50 10.4606 8.33497 5.14083
111 1256 225.805 1086.65 95.3151 77.412 50 10.9267 8.69078 4.32994
112 1190 184.604 1087.99 114.407 59.3177 53 9.34826 11.0333 5.91923
113 1164 162.525 1123.61 127.836 74.3513 55 8.54453 13.5884 7.13355
114 1227 214.952 1091.57 103.81 81.8872 48 10.7099 8.71137 5.09525
115 1184 199.773 1117.94 110.772 61.1371 51 10.1866 9.59791 5.69791
116 1187 183.634 1062.85 108.13 64.912 54 9.48045 9.81988 5.53026
117 1197 197.982 1078.63 105.746 61.5751 51 10.0627 9.22864 5.29812
118 1179 170.351 1142.12 129.585 73.3445 51 8.65944 13.3804 6.89255
119 1180 210.989 1136.33 105.913 39.6733 49 10.784 9.13862 5.37561
120 1179 195.896 1113.82 102.398 90.5052 49 10.0744 10.1034 5.09386
121 1230 197.828 1126.46 110.125 62.0093 49 10.2622 9.55077 5.79484
122 1207 187.139 1141.83 109.837 87.1351 52 9.6691 11.6732 5.75142
123 1183 190.081 1101.68 107.869 70.6414 53 10.0742 9.77054 5.76115
124 1199 209.257 1100.44 105.019 56.1665 49 10.3926 8.91445 5.08411
125 1183 187.23 1081.61 117.592 59.9113 52 9.52902 11.4286 6.41901
126 1179 190.981 1102.91 108.573 70.8594 52 9.56748 10.7146 5.31452
127 1213 204.179 1131.91 106.678 61.6983 50 10.6851 8.92553 5.56116
128 1194 194.011 1111.28 112.189 67.7679 51 9.99115 9.88132 5.86161
129 1191 201.268 866.603 82.1925 75.6606 50 10.5 7.16095 4.27669
130 1164 200.229 1108.72 103.09 69.4105 50 10.4519 9.35474 5.31371
131 1235 202.632 1134.47 114.759 54.9121 52 9.9131 10.4005 5.5987
132 1212 215.077 1092.36 92.2287 91.3915 50 10.7393 8.56003 4.18836
133 1211 200.877 1083.07 103.268 56.251 53 10.0936 9.04966 4.95659
134 1222 208.659 1084.77 99.5231 65.1095 53 10.4914 8.34878 4.66634
135 1236 204.949 1093.44 108.357 54.6563 51 10.1609 9.63771 5.36431
136 1145 171.494 1142.04 117.413 67.645 53 9.64495 10.181 6.69513
137 1146 183.802 1120.29 109.262 72.0271 51 9.43058 10.7525 5.41821
138 1124 190.012 1089.7 103.543 63.2342 51 10.1642 9.19952 5.45956
139 1100 188.564 1106.66 105.526 57.406 50 10.0395 9.2928 5.54799
140 1105 180.209 1085.37 106.892 53.9581 53 9.52638 9.88454 5.54081
141 1104 176.016 1088.76 105.377 59.4926 52 9.51004 10.3879 5.66344
142 1117 173.103 1069.72 115.965 44.2704 49 8.99399 11.3943 6.41382
143 973 148.731 1070.2 111.17 50.5785 51 8.62947 12.4841 6.81111
144 970 154.837 1120.8 106.821 54.0519 54 8.88277 10.7531 5.87441
145 1039 174.265 1087.74 110.986 50.7055 51 9.35007 10.3409 6.01702
146 1090 166.684 1121.57 119.974 74.8194 51 9.12686 11.496 6.94738
147 1083 192.84 1123.99 107.611 42.3829 50 10.3066 9.34606 5.76146
148 329 -1 -1 -1 -1 -1 32.1035 1.27676 0.672124
149 1101 168.604 1157.86 123.388 47.8299 49 8.91974 13.3176 7.02335
150 1170 202.758 1097.52 103.376 77.5526 49 10.1812 9.13415 4.97256
151 1143 206.959 1089.47 108.08 24.9813 49 10.5014 8.99972 5.60086
152 1165 185.515 1118.51 111.082 67.1779 52 9.94161 10.3191 6.10667
153 1130 187.693 1152.13 113.834 45.6079 48 9.69807 10.6319 5.95116
154 1142 196.191 1130.89 103.405 65.9333 49 10.2701 9.26798 5.18705
155 1221 185.354 1137.53 120.268 64.6434 51 9.53664 10.4432 6.31562
156 1222 208.884 1124.37 109.173 39.759 50 10.5877 9.08697 5.54552
157 475 -1 -1 -1 -1 -1 29.0144 1.65411 1.07368
158 1213 185.699 1075.52 117.393 69.7596 51 9.14812 12.3215 6.19706
159 1261 207.288 1133.15 114.093 43.3098 51 10.2333 9.90271 5.72254
160 1240 193.01 1073.7 101.728 136.694 53 10.1204 9.8103 5.29362
161 1215 207.892 1130.03 105.638 62.5895 49 10.7481 8.86901 5.40675
162 1240 212.847 1101.93 108.294 52.9894 50 10.5721 9.24943 5.44189
163 1237 194.676 1113.73 116.411 68.7829 51 10.0973 10.8032 6.52545
164 1168 190.992 1089.92 111.574 49.231 49 9.66681 10.9649 5.9078
165 1225 215.847 1089.27 97.7855 83.6263 50 10.7964 8.49013 4.62371
166 1222 209.277 1108.65 108.915 54.2639 50 10.7686 9.0139 5.77146
167 1222 213.238 1097.6 102.562 66.6896 49 10.4935 8.58833 4.80461
168 1165 189.809 1113.3 109.39 67.5314 52 9.80283 10.9502 5.76207
169 1263 206.307 1120.07 110.148 71.6746 51 10.0142 11.5196 5.50925
170 1203 197.094 1132.12 111.924 48.8701 53 9.97188 10.4561 5.67925
171 1258 217.563 1152.36 105.117 67.6075 50 10.8063 9.05064 4.99262
172 1236 182.551 1156.01 128.039 44.9218 52 9.12143 13.3954 6.93622
173 1279 205.595 1092.31 107.598 59.8395 53 10.0687 9.54871 5.11679
174 1253 212.22 1106.19 106.976 38.1559 50 10.5296 9.15917 5.27152
175 1253 191.642 1159.43 113.769 83.9733 52 9.83861 10.1225 5.70929
176 1243 232.141 1103.08 95.3433 62.3871 50 11.5568 7.62708 4.42759
177 1258 203.39 1089.5 112.684 55.4482 52 9.93808 10.3213 5.62846
178 1199 190.024 1063.83 103.941 97.3253 53 9.51928 10.5346 4.99616
179 1286 205.816 1112.53 114.457 54.0039 52 10.1392 10.364 5.83154
180 1233 204.986 1117.24 108.233 65.9337 51 10.1857 9.51433 5.22495
181 1223 202.626 1088.28 105.534 68.4401 52 10.1172 9.11355 5.1024
182 1212 190.193 1089.67 121.94 31.0586 50 9.62672 11.3617 6.92762
183 1234 200.203 1082.72 103.665 73.8558 52 10.0414 9.9911 5.09273
184 1265 185.363 1068.55 109.653 86.8193 56 9.37191 10.8181 5.49156
185 1205 194.278 1100.84 110.042 63.3633 52 10.3078 9.59196 6.04232
186 1164 163.965 1126.5 119.352 81.9893 54 8.76674 13.7023 6.83617
187 1163 180.83 1151.35 117.062 64.4592 52 9.65747 10.306 6.28835
188 1109 183.866 1104.78 102.633 54.7075 52 9.78636 10.7294 5.44085
189 1158 200.513 1103.35 101.312 65.8283 51 10.1733 9.44361 4.87191
190 1138 192.649 1091.17 103.833 53.0928 52 10.0367 9.21042 5.25744
191 1025 172.853 1038.1 94.3002 57.7591 52 9.63478 8.51429 4.88813
192 988 150.458 1139.43 124.479 49.4154 49 8.34929 14.0028 7.49368
193 1107 192.146 1104.38 110.842 59.673 49 9.81709 10.4289 5.7745
194 1099 165.733 1152.8 112.041 80.8713 51 8.88179 12.1844 5.87834
195 1144 194.43 1125.19 107.633 61.7205 51 10.1369 9.87313 5.59198
196 1049 193.364 1103.93 85.8654 97.4928 49 10.9961 8.39812 4.50044
197 1126 193.097 1080.73 105.954 70.34 48 9.78054 10.5494 5.50216
198 1188 198.937 1129.77 108.489 48.6606 51 10.0048 9.9552 5.32228
199 1195 189.139 1106.29 115.919 56.5085 51 9.43778 13.1657 6.33032
200 1158 199.071 1110.41 109.048 50.773 48 10.0224 9.58248 5.46726
201 1216 215.695 1128.26 108.535 43.0407 50 10.8695 8.71016 5.44883
202 1207 189.75 1102.03 108.265 93.0136 50 9.37261 12.158 5.22667
203 1230 201.064 1162.04 119.737 49.401 51 10.185 10.9559 6.44825
204 1289 201.62 1106.72 123.123 70.7648 50 10.2343 11.1464 7.14908
205 1156 186.552 1102.58 107.018 74.3444 50 9.5754 10.1839 5.34851
206 1209 198.599 1112.14 106.036 70.5472 50 9.95977 9.578 5.09159
207 1305 200.432 1108.57 111.824 101.094 53 9.59154 10.936 5.24586
208 1256 207.986 1106.77 101.748 89.9665 52 10.1026 10.0908 4.68392
209 1246 197.626 1108.59 120.629 58.1031 51 9.80853 10.0514 6.24136
210 1275 197.195 1110.12 113.202 74.7774 50 9.7438 11.344 5.80846
211 1289 198.724 1077.01 120.414 48.387 51 9.58533 11.6863 6.37602
212 1205 214.242 1089.26 100.673 45.7608 51 10.6065 8.1991 4.66992
213 1211 204.916 1096.34 99.7042 86.652 51 10.3177 8.72601 4.65272
214 1254 207.877 1109.39 110.192 58.7956 49 10.0294 11.045 5.45883
215 1297 219.664 1081.25 94.9595 81.1471 52 11.0805 8.39242 4.60417
216 1162 189.197 1099.26 108.021 56.1769 51 9.7607 10.545 5.66927
217 1315 218.272 1141.56 114.998 59.1582 49 10.4661 9.72766 5.62201
218 1261 205.216 1164.84 107.758 81.8009 52 10.5672 9.86007 5.56888
219 1240 193.66 1132.04 120.251 63.9181 53 9.47496 11.907 6.08153
220 1226 196.464 1109.64 107.767 78.5612 50 9.8372 10.4515 5.39326
221 1315 217.115 1076.86 101.92 87.6155 52 10.4678 8.97422 4.67101
222 1270 221.662 1097.32 102.804 62.366 50 10.9462 8.05649 4.89541
223 1268 225.179 1107.16 100.637 63.3688 50 10.8489 8.50858 4.54504
224 1281 218.238 1082.98 102.151 103.343 52 10.445 8.76565 4.58463
225 1276 226.662 1102.04 104.375 52.0559 50 10.9917 8.4424 4.9473
226 1197 193.546 1133.1 109.366 54.9272 51 10.1066 9.80311 5.69439
227 1310 195.741 1147.51 123.106 56.0388 50 9.6854 12.2314 6.61103
228 1306 214.265 1093.99 106.772 68.7624 52 10.3127 9.12012 4.96569
229 1314 203.321 1066.65 112.912 66.8201 51 9.84799 10.0895 5.65095
230 1262 214.229 1112.53 100.405 73.9542 49 10.7111 8.49685 4.72312
231 1236 209.133 1019.72 98.6981 39.6692 50 10.8596 8.07704 5.2306
232 1287 226.418 1069.97 102.546 58.0573 52 10.7334 8.48955 4.67439
233 1252 206.887 1103.77 110.968 48.4024 50 10.1169 9.75002 5.42309
234 1232 198.255 1158.7 118.091 63.2542 51 10.0267 9.76926 5.94518
235 1170 177.273 1108.59 119.176 56.3489 54 9.04341 12.1492 6.29522
236 1167 169.76 1081.35 107.625 101.759 54 9.19228 12.1461 6.08637
237 1182 190.573 1115.51 113.524 45.5441 51 9.89032 10.4305 6.11011
238 1177 194.584 1073.98 104.853 63.6005 48 9.80839 9.63329 5.21952
239 1072 171.967 1082.73 101.645 71.1314 52 9.27026 9.54905 5.09881
240 1067 167.636 1125.81 119.872 44.9034 53 9.22647 10.6332 6.75171
241 1115 184.361 1044.65 106.066 58.3254 52 9.70899 9.7756 5.73427
242 1145 183.953 1113.67 113.077 78.2167 52 9.47391 11.1836 5.91293
243 1145 188.635 1106.53 117.136 60.7522 48 9.49679 11.729 6.328
244 1130 183.139 1119.1 114.389 58.7286 48 9.44442 10.9594 6.06152
245 1173 170.62 1068.47 127.284 61.6695 52 8.85752 12.3418 7.42893
246 1185 190.137 1128.03 114.856 67.9814 50 9.47724 10.9712 5.75578
247 1262 196.661 1107.53 115.384 52.3778 53 9.98061 9.94024 6.00822
248 1152 -1 -1 -1 -1 -1 23.014 4.60839 2.69149
249 1268 187.807 1115.42 122.537 80.7564 51 9.44645 10.9397 6.42118
250 1255 202.957 1112.09 120.656 39.8219 49 9.94723 11.1006 6.50625
251 1266 208.262 1109.67 113.119 48.5143 50 10.2974 8.96223 5.57321
252 1296 220.266 1095.92 107.848 47.9176 53 10.5504 10.1088 5.2889
253 1216 212.042 1093.61 100.389 65.721 50 10.4089 10.1092 4.82542
254 1243 183.694 1074.88 125.35 59.9796 53 8.84063 12.9609 6.51895
255 1289 215.86 1108.48 111.963 55.9191 50 10.5266 10.7832 5.84105
256 1285 180.571 1099.57 126.668 105.545 53 8.6358 14.2194 6.59291
257 1301 215.491 1114.87 110.766 67.0178 51 10.462 9.38928 5.38473
258 1264 198.389 1131.18 115.871 66.9608 51 9.72275 10.7824 5.74287
259 1323 196.276 1096.69 125.006 59.1828 53 9.52687 12.5394 6.83255
260 1197 201.012 1115.58 112.866 33.6651 50 10.0853 10.3438 5.83784
261 1236 200.454 1086.33 101.92 87.7071 51 10.0113 10.8564 5.01679
262 1298 187.289 959.41 112.246 66.681 53 9.20056 9.93976 5.94209
263 1334 201.848 1099.76 124.863 61.1456 50 9.60171 12.1206 6.56369
264 1185 178.864 1144.73 111.635 74.755 51 9.11992 11.7457 5.45704
265 1335 220.371 1113.15 106.135 78.0595 49 10.2965 9.90399 4.79315
266 1305 224.568 1113.67 103.704 85.7125 49 10.5545 10.4995 4.79707
267 1279 207.394 1106.98 110.995 67.865 52 10.0404 10.1254 5.36232
268 1285 215.789 1098.23 107.496 59.9581 53 10.3297 9.53437 5.009
269 1338 251.693 1112.41 95.749 77.8494 50 11.6277 7.66264 3.98734
270 1301 205.521 1035.45 112.048 50.405 50 9.95053 10.1305 5.8444
271 1274 213.337 1121.57 110.302 59.5239 49 10.5955 9.68421 5.64492
272 1335 218.838 1106.6 116.169 45.7741 49 10.394 10.2566 5.87009
273 1334 224.438 1136.16 109.197 68.5013 50 10.6276 9.33441 5.02204
274 1282 226.943 1088.85 98.2708 92.3521 51 10.7877 8.19116 4.26711
275 1269 198.502 1110.64 119.751 64.3647 52 10.0092 11.7448 6.73587
276 1334 230.796 1108.77 104.21 64.0339 50 11.1815 8.87601 5.11428
277 1323 208.205 1059.33 117.231 46.7386 49 9.80763 11.4601 6.08592
278 1294 207.008 1084.29 117.032 75.3774 50 9.87792 10.6402 5.83484
279 1277 212.294 1127.31 113.467 41.7381 51 10.5557 9.44401 5.7888
280 1276 206.723 1111.7 119.404 43.8379 51 9.90545 10.6354 5.99771
281 1269 211.09 1090.25 110.025 54.4362 51 10.3747 9.86976 5.57958
282 1294 225.889 1065.41 100.42 71.3643 53 10.8984 8.18689 4.63756
283 1206 194.043 936.542 100.178 38.2815 50 9.71786 9.21157 5.36119
284 1230 213.55 1125.04 106.916 67.6481 47 10.4031 9.21284 5.06868
285 1167 204.581 1097.63 109.347 39.7831 47 10.4608 9.89117 5.94513
286 1206 207.786 1065.45 98.7507 68.247 51 10.5492 8.23636 4.74754
287 1109 180.649 1110.48 110.859 51.9606 52 9.581 10.4894 5.92647
288 1135 195.178 1115.32 114.558 47.4141 46 9.87117 10.7291 6.15793
289 1156 193.479 1098.11 109.723 62.4048 51 10.1838 9.7996 5.98224
290 1185 198.61 1133.26 109.098 57.4587 52 10.1567 9.7104 5.48188
291 1147 183.212 1115.85 108.228 70.7367 51 9.50927 10.3529 5.45887
292 1185 204.873 1090.26 103.316 46.5659 51 10.5384 8.58619 5.20994
293 1187 182.631 1082.84 118.21 69.3983 49 8.91903 14.8992 6.26923
294 1206 212.313 1095.19 102.539 54.5216 48 10.5826 8.50078 4.94823
295 1278 191.524 1076.49 121.694 54.2988 53 9.2191 12.3749 6.37182
296 1241 215.116 1110.17 109.344 41.129 50 10.7011 9.0347 5.53281
297 1220 207.06 417.663 40.6653 81.682 48 9.95317 4.15087 1.98918
298 1317 226.536 1129.71 105.871 76.5363 49 10.972 8.43995 4.95761
299 1320 204.807 1114.03 119.615 52.6526 53 9.85941 11.3453 6.07634
300 1308 220.213 1024.9 97.0073 81.6329 51 10.5887 8.29011 4.47002
301 1258 196.428 1082.67 116.167 78.4417 52 9.48026 12.0677 5.90254
302 1283 215.927 1123.69 110.146 62.1456 52 10.5538 9.11404 5.32557
303 1315 230.538 1044.18 99.3605 62.1023 48 11.0271 7.92813 4.69299
304 1287 230.889 1101.63 97.605 61.9339 51 11.2533 8.08556 4.44658
305 1354 252.919 1109.19 98.4683 70.3754 49 11.6238 7.8442 4.20879
306 1336 209.013 1118.06 115.834 57.7271 55 10.5443 9.60731 6.08126
307 1366 218.676 1082.86 115.575 49.9591 52 10.1185 10.5583 5.60789
308 1225 215.851 1112.13 92.898 93.5274 51 10.7304 8.54263 4.12187
309 1251 198.008 1072.88 113.615 48.7192 51 9.68341 10.925 5.86011
310 1341 204.531 1090.8 113.795 70.6024 53 9.70795 10.97 5.4556
311 1311 208.945 1085.12 110.354 57.2491 53 9.90092 11.2841 5.43613
312 1258 205.242 1066.26 106.693 67.9208 52 10.201 9.4551 5.34454
313 1342 237.004 1106.13 100.052 71.4462 52 11.0872 8.87385 4.48264
314 1344 240.041 1115.67 101.985 58.3387 50 11.6289 7.84962 4.78516
315 1316 224.29 1089.66 102.787 72.5587 52 10.8894 8.5822 4.85214
316 1272 191.009 1120.97 114.661 65.0409 54 9.62653 10.5714 5.78502
317 1380 237.742 1122.67 102.551 86.2263 51 11.1951 8.79217 4.61284
318 1338 235.511 1122.03 99.3963 67.1904 51 11.5443 7.98279 4.61424
319 1317 237.684 1085.04 95.957 75.2236 51 11.4634 7.81176 4.335
320 1370 240.262 1114.74 103.789 72.4613 51 10.9888 8.91988 4.50098
321 1303 213.954 1095.5 110.012 64.8574 52 10.3377 9.52432 5.3029
322 1311 204.106 1073.98 118.525 61.8092 50 9.70598 11.6213 6.14796
323 1307 176.812 1120.06 131.84 75.3448 52 8.68869 15.1984 7.39953
324 1383 229.256 1063.52 111.483 53.5108 54 10.6456 9.69506 5.40115
325 1324 235.97 1112.42 100.519 64.6293 47 11.3466 8.02323 4.6349
326 1352 239.035 1070.4 97.1087 75.2061 48 11.0941 8.11198 4.2268
327 1332 210.806 1125.78 122.338 68.4594 50 9.84634 10.5471 5.90245
328 1301 208.568 1115.15 111.1 59.2636 53 10.1979 9.90078 5.41641
329 1303 213.441 1103.41 109.276 68.0413 51 10.1424 10.0287 5.11895
330 1318 210.527 1122.38 118.303 67.7918 50 9.75973 11.4566 5.63118
331 1185 -1 -1 -1 -1 -1 12.7134 6.81812 4.98216
332 1286 218.654 1062.12 108.06 58.1585 49 10.4167 9.3387 5.29299
333 1219 198.358 1079.04 108.939 61.8011 50 9.89654 10.0611 5.5338
334 1200 205.767 1064.45 102.681 44.9949 48 10.3966 8.76297 5.1814
335 1171 172.792 1106.82 119.039 69.4179 52 9.69354 10.1996 7.09284
336 1173 215.406 1115.39 97.5823 64.9701 50 10.9415 8.02122 4.57712
337 1236 217.263 1093.23 98.965 67.9862 48 10.571 9.52735 4.67306
338 1203 188.911 1084.2 111.242 65.7756 54 9.47417 11.1725 5.65712
339 1215 186.705 1110.77 124.11 47.1516 51 9.3412 12.2787 6.82119
340 1234 212.226 1107.24 104.757 47.8663 50 10.6095 8.61268 5.06617
341 354 -1 -1 -1 -1 -1 9.3158 1.69671 1.12597
342 1259 225.832 1112.58 100.479 65.4269 50 10.8286 8.19901 4.43674
343 1265 212.732 1084.61 109.008 63.244 52 10.1316 9.76234 5.13088
344 1283 220.799 1107.17 103.003 73.334 52 10.7927 8.4138 4.77326
345 1322 226.744 1122.9 109.354 52.4246 51 11.1858 8.71257 5.47387
346 1333 242.756 1103.84 99.393 50.699 50 11.6599 7.69365 4.56001
347 1352 241.392 1100.86 102.204 73.7895 52 11.299 8.25614 4.57291
348 1317 216.853 1111.73 117.16 50.6005 50 10.2997 10.1387 5.86417
349 1310 218.853 1106.92 104.179 78.6126 52 10.6774 10.3299 5.16446
350 1347 233.346 1115.73 107.223 70.5416 49 10.7713 8.58952 4.70436
351 1373 249.212 1094.48 97.8722 64.1134 50 11.4927 7.71319 4.17696
