0	976.863
1	1040.5
2	1179.68
3	1154.27
4	1434.13
5	2984.43
6	1402.4
7	1216.46
8	1307.48
9	1248.46
10	1117.55
11	1272.29
12	1249.93
13	1426.41
14	1312.62
15	1277.69
16	1044.61
17	1371.29
18	1171.22
19	1318.25
20	1387.04
21	1403.06
22	1562.97
23	1423.24
24	1233.52
25	1043.99
26	1086.09
27	1223.35
28	1300.51
29	1073.65
30	1212.59
31	1015.92
32	1041.74
33	1282.17
34	1351.93
35	1230.43
36	1381.4
37	1045.95
38	1410.59
39	1054.88
40	893.658
41	1090.36
42	1348.84
43	1350.1
44	1377.91
45	1164.42
46	1367.61
47	1024.81
48	1245.55
49	1381.94
50	1029.36
51	1129.85
52	979.911
53	961.025
54	1045.42
55	1058.94
56	1230.78
57	1259.71
58	1375.44
59	1267.14
60	1110.03
61	1058.06
62	1082.71
63	1358.27
64	1082.06
65	1010.5
66	1016.28
67	1217.06
68	1016.5
69	1208.83
70	1191.64
71	981.327
72	878.446
73	1445.1
74	1307.57
75	2971.79
76	1089.97
77	1332.7
78	1313.55
79	1876.52
80	1123.23
81	1101.03
82	1229.21
83	938.274
84	1142.23
85	1084.75
86	1165.61
87	1120.39
88	1297.73
89	1321.12
90	1226.46
91	1109.13
92	1149.44
93	1337.87
94	1086.8
95	1269.84
96	1257.9
97	1154.48
98	1337.41
99	1076.15
100	1238.29
101	1102.6
102	1111.69
103	1251.88
104	1396.45
105	1400.71
106	1241.66
107	1434.58
108	1227.98
109	1045.28
110	1140.22
111	1186.87
112	1234.22
113	1237.97
114	1345.08
115	1177.28
116	1341.3
117	1224.96
118	1226.47
119	1374.31
120	1092.71
121	1319.12
122	1373.48
123	1317.81
124	1084.51
125	1166.5
126	1351.71
127	1095.9
128	1127.64
129	1780.55
130	1323.57
131	1172.07
132	989.378
133	1307.63
134	1000.16
135	1305.87
136	1068.19
137	1419.67
138	1317.65
139	833.133
140	1180.23
141	1483.8
142	1045.14
143	1049.27
144	1329.9
145	1220.86
146	1048.63
147	977.891
148	3426.53
149	1219.58
150	1366.41
151	1025.8
152	1126.59
153	1435.9
154	1380.12
155	1194.4
156	1431.1
157	3676.3
158	1142.33
159	1208.7
160	1331.46
161	1234.16
162	1135.74
163	1286.88
164	1348.22
165	881.773
166	1295.61
167	959.058
168	1215.97
169	1269.25
170	1269.27
171	1411.45
172	1053.2
173	1492.33
174	1142.05
175	1492.08
