1712	4	4	14
1856	5	7	15
1857	5	7	14
1858	5	10	15
1859	5	10	14
1860	5	6	15
1861	5	6	14
1862	5	11	15
1863	5	11	14
1864	5	8	15
1865	5	8	14
1866	4	2	15
1867	4	2	14
1868	5	9	15
1869	5	9	14
1870	4	5	15
1871	4	5	14
1872	4	3	15
1873	4	3	14
1874	4	10	15
1875	4	10	14
1884	3	3	15
1885	3	3	14
1886	5	15	15
1887	5	15	14
1888	5	14	15
1889	5	14	14
1890	4	15	15
1891	4	15	14
1892	4	12	15
1893	4	12	14
1894	3	5	15
1895	3	5	14
1896	3	4	15
1897	3	4	14
1898	4	13	15
1899	4	13	14
1900	5	1	15
1901	5	1	14
1902	5	3	15
1903	5	3	14
1904	5	7	13
1905	5	7	12
1906	5	10	13
1907	5	10	12
1908	5	6	13
1909	5	6	12
1910	5	11	13
1911	5	11	12
1912	5	8	13
1913	5	8	12
1914	4	2	13
1915	4	2	12
1916	5	9	13
1917	5	9	12
1918	4	5	13
1919	4	5	12
1920	4	3	13
1921	4	3	12
1922	4	10	13
1923	4	10	12
1932	3	3	13
1933	3	3	12
1934	5	15	13
1935	5	15	12
1936	5	14	13
1937	5	14	12
1938	4	15	13
1939	4	15	12
1940	4	12	13
1941	4	12	12
1942	3	5	13
1943	3	5	12
1944	3	4	13
1945	3	4	12
1946	4	13	13
1947	4	13	12
1948	5	1	13
1949	5	1	12
1950	5	3	13
1951	5	3	12
1952	5	7	11
1953	5	7	10
1954	5	10	11
1955	5	10	10
1956	5	6	11
1957	5	6	10
1958	5	11	11
1959	5	11	10
1960	5	8	11
1961	5	8	10
1962	4	2	11
1963	4	2	10
1964	5	9	11
1965	5	9	10
1966	4	5	11
1967	4	5	10
1968	4	3	11
1969	4	3	10
1970	4	10	11
1971	4	10	10
1972	4	7	15
1973	4	7	14
1974	4	11	15
1975	4	11	14
1976	5	13	15
1977	5	13	14
1978	5	12	15
1979	5	12	14
1980	3	3	11
1981	3	3	10
1982	5	15	11
1983	5	15	10
1984	5	14	11
1985	5	14	10
1986	4	15	11
1987	4	15	10
1988	4	12	11
1989	4	12	10
1990	3	5	11
1991	3	5	10
1992	3	4	11
1993	3	4	10
1994	4	13	11
1995	4	13	10
1996	5	1	11
1997	5	1	10
1998	5	3	11
1999	5	3	10
2000	5	7	9
2001	5	7	8
2002	5	10	9
2003	5	10	8
2004	5	6	9
2005	5	6	8
2006	5	11	9
2007	5	11	8
2008	5	8	9
2009	5	8	8
2010	4	2	9
2011	4	2	8
2012	5	9	9
2013	5	9	8
2014	4	5	9
2015	4	5	8
2016	4	3	9
2017	4	3	8
2018	4	10	9
2019	4	10	8
2020	4	7	13
2021	4	7	12
2022	4	11	13
2023	4	11	12
2024	5	13	13
2025	5	13	12
2026	5	12	13
2027	5	12	12
2028	3	3	9
2029	3	3	8
2030	5	15	9
2031	5	15	8
2032	5	14	9
2033	5	14	8
2034	4	15	9
2035	4	15	8
2036	4	12	9
2037	4	12	8
2038	3	5	9
2039	3	5	8
2040	3	4	9
2041	3	4	8
2042	4	13	9
2043	4	13	8
2044	5	1	9
2045	5	1	8
2046	5	3	9
2047	5	3	8
2048	5	7	7
2049	5	7	6
2050	5	10	7
2051	5	10	6
2052	5	6	7
2053	5	6	6
2054	5	11	7
2055	5	11	6
2056	5	8	7
2057	5	8	6
2058	4	2	7
2059	4	2	6
2060	5	9	7
2061	5	9	6
2062	4	5	7
2063	4	5	6
2064	4	3	7
2065	4	3	6
2066	4	10	7
2067	4	10	6
2068	4	7	11
2069	4	7	10
2070	4	11	11
2071	4	11	10
2072	5	13	11
2073	5	13	10
2074	5	12	11
2075	5	12	10
2076	3	3	7
2077	3	3	6
2078	5	15	7
2079	5	15	6
2080	5	14	7
2081	5	14	6
2082	4	15	7
2083	4	15	6
2084	4	12	7
2085	4	12	6
2086	3	5	7
2087	3	5	6
2088	3	4	7
2089	3	4	6
2090	4	13	7
2091	4	13	6
2092	5	1	7
2093	5	1	6
2094	5	3	7
2095	5	3	6
2096	5	7	5
2097	5	7	4
2098	5	10	5
2099	5	10	4
2100	5	6	5
2101	5	6	4
2102	5	11	5
2103	5	11	4
2104	5	8	5
2105	5	8	4
2106	4	2	5
