190	4	1	0
191	4	1	1
192	4	1	2
193	4	1	3
1120	5	7	1
1121	5	7	0
1122	5	10	1
1123	5	10	0
1124	5	6	1
1125	5	6	0
1126	5	11	1
1127	5	11	0
1128	5	8	1
1129	5	8	0
1130	4	2	1
1131	4	2	0
1132	5	9	1
1133	5	9	0
1134	4	5	1
1135	4	5	0
1136	4	3	1
1137	4	3	0
1138	4	10	1
1139	4	10	0
1140	3	3	1
1141	3	3	0
1142	5	15	1
1143	5	15	0
1144	5	14	1
1145	5	14	0
1146	4	15	1
1147	4	15	0
1148	4	12	1
1149	4	12	0
1150	3	5	1
1151	3	5	0
1152	3	4	1
1153	3	4	0
1154	4	13	1
1155	4	13	0
1156	5	1	1
1157	5	1	0
1158	5	3	1
1159	5	3	0
1160	5	7	3
1161	5	7	2
1162	5	10	3
1163	5	10	2
1164	5	6	3
1165	5	6	2
1166	5	11	3
1167	5	11	2
1168	5	8	3
1169	5	8	2
1170	4	2	3
1171	4	2	2
1172	5	9	3
1173	5	9	2
1174	4	5	3
1175	4	5	2
1176	4	3	3
1177	4	3	2
1178	4	10	3
1179	4	10	2
1180	3	3	3
1181	3	3	2
1182	5	15	3
1183	5	15	2
1184	5	14	3
1185	5	14	2
1186	4	15	3
1187	4	15	2
1188	4	12	3
1189	4	12	2
1190	3	5	3
1191	3	5	2
1192	3	4	3
1193	3	4	2
1194	4	13	3
1195	4	13	2
1196	5	1	3
1197	5	1	2
1198	5	3	3
1199	5	3	2
1200	5	7	5
1201	5	7	4
1202	5	10	5
1203	5	10	4
1204	5	6	5
1205	5	6	4
1206	5	11	5
1207	5	11	4
1208	5	8	5
1209	5	8	4
1210	4	2	5
1211	4	2	4
1212	5	9	5
1213	5	9	4
1214	4	5	5
1215	4	5	4
1216	4	3	5
1217	4	3	4
1218	4	10	5
1219	4	10	4
1220	3	3	5
1221	3	3	4
1222	5	15	5
1223	5	15	4
1224	5	14	5
1225	5	14	4
1226	4	15	5
1227	4	15	4
1228	4	12	5
1229	4	12	4
1230	3	5	5
1231	3	5	4
1232	3	4	5
1233	3	4	4
1234	4	13	5
1235	4	13	4
1236	5	1	5
1237	5	1	4
1238	5	3	5
1239	5	3	4
1240	5	7	7
1241	5	7	6
1242	5	10	7
1243	5	10	6
1244	5	6	7
1245	5	6	6
1246	5	11	7
1247	5	11	6
1248	5	8	7
1249	5	8	6
1250	4	2	7
1251	4	2	6
1252	5	9	7
1253	5	9	6
1254	4	5	7
1255	4	5	6
1256	4	3	7
1257	4	3	6
1258	4	10	7
1259	4	10	6
1260	3	3	7
1261	3	3	6
1262	5	15	7
1263	5	15	6
1264	5	14	7
1265	5	14	6
1266	4	15	7
1267	4	15	6
1268	4	12	7
1269	4	12	6
1270	3	5	7
1271	3	5	6
1272	3	4	7
1273	3	4	6
1274	4	13	7
1275	4	13	6
1276	5	1	7
1277	5	1	6
1278	5	3	7
1279	5	3	6
1520	5	7	9
1521	5	7	8
1522	5	10	9
1523	5	10	8
1524	5	6	9
1525	5	6	8
1526	5	11	9
1527	5	11	8
1528	5	8	9
1529	5	8	8
1530	4	2	9
1531	4	2	8
1532	5	9	9
1533	5	9	8
1534	4	5	9
1535	4	5	8
1536	4	3	9
1537	4	3	8
1538	4	10	9
1539	4	10	8
1540	4	7	1
1541	4	7	0
1542	4	11	1
1543	4	11	0
1544	5	13	1
1545	5	13	0
1546	5	12	1
1547	5	12	0
1548	3	3	9
1549	3	3	8
1550	5	15	9
1551	5	15	8
1552	5	14	9
1553	5	14	8
1554	4	15	9
1555	4	15	8
1556	4	12	9
1557	4	12	8
1558	3	5	9
1559	3	5	8
1560	3	4	9
1561	3	4	8
1562	4	13	9
1563	4	13	8
1564	5	1	9
1565	5	1	8
1566	5	3	9
1567	5	3	8
1568	5	7	11
1569	5	7	10
1570	5	10	11
1571	5	10	10
1572	5	6	11
1573	5	6	10
1574	5	11	11
1575	5	11	10
1576	5	8	11
1577	5	8	10
1578	4	2	11
1579	4	2	10
1580	5	9	11
1581	5	9	10
1582	4	5	11
1583	4	5	10
1584	4	3	11
1585	4	3	10
1586	4	10	11
1587	4	10	10
1588	4	7	3
1589	4	7	2
1590	4	11	3
1591	4	11	2
1592	5	13	3
1593	5	13	2
1594	5	12	3
1595	5	12	2
1596	3	3	11
1597	3	3	10
1598	5	15	11
1599	5	15	10
1600	5	14	11
1601	5	14	10
1602	4	15	11
1603	4	15	10
1604	4	12	11
1605	4	12	10
1606	3	5	11
1607	3	5	10
1608	3	4	11
1609	3	4	10
1610	4	13	11
1611	4	13	10
1612	5	1	11
1613	5	1	10
1614	5	3	11
1615	5	3	10
1616	5	7	13
1617	5	7	12
1618	5	10	13
1619	5	10	12
1620	5	6	13
1621	5	6	12
1622	5	11	13
1623	5	11	12
1624	5	8	13
1625	5	8	12
1626	4	2	13
1627	4	2	12
1628	5	9	13
1629	5	9	12
1630	4	5	13
1631	4	5	12
1632	4	3	13
1633	4	3	12
1634	4	10	13
1635	4	10	12
1636	4	7	5
1637	4	7	4
1638	4	11	5
1639	4	11	4
1640	5	13	5
1641	5	13	4
1642	5	12	5
1643	5	12	4
1644	3	3	13
1645	3	3	12
1646	5	15	13
1647	5	15	12
1648	5	14	13
1649	5	14	12
1650	4	15	13
1651	4	15	12
1652	4	12	13
1653	4	12	12
1654	3	5	13
1655	3	5	12
1656	3	4	13
1657	3	4	12
1658	4	13	13
1659	4	13	12
1660	5	1	13
1661	5	1	12
1662	5	3	13
1663	5	3	12
1664	4	0	15
1665	4	0	14
1666	5	10	15
1667	5	10	14
1668	5	6	15
1669	5	6	14
1670	5	11	15
1671	5	11	14
1672	5	8	15
1673	5	8	14
1674	4	2	15
1675	4	2	14
1676	5	9	15
1677	5	9	14
1678	4	5	15
1679	4	5	14
1680	4	3	15
1681	4	3	14
1682	4	10	15
1683	4	10	14
1684	4	7	7
1685	4	7	6
1686	4	11	7
1687	4	11	6
1688	5	13	7
1689	5	13	6
1690	5	12	7
1691	5	12	6
1692	3	3	15
1693	3	3	14
1694	5	15	15
1695	5	15	14
1696	5	14	15
1697	5	14	14
1698	4	15	15
1699	4	15	14
1700	4	12	15
1701	4	12	14
1702	3	5	15
1703	3	5	14
1704	3	4	15
1705	3	4	14
1706	4	13	15
1707	4	13	14
1708	5	1	15
1709	5	1	14
1710	5	3	15
1711	5	3	14
1712	5	4	15
1713	5	4	14
1714	5	4	13
1715	5	4	12
1716	5	4	11
1717	5	4	10
1718	5	4	9
1719	5	4	8
1720	5	4	7
1721	5	4	6
1722	5	4	5
1723	5	4	4
1724	5	4	3
1725	5	4	2
1726	5	4	1
1727	5	4	0
1728	5	5	15
1729	5	5	14
1730	5	5	13
1731	5	5	12
1732	5	5	11
1733	5	5	10
1734	5	5	9
1735	5	5	8
1736	5	5	7
1737	5	5	6
1738	5	5	5
1739	5	5	4
1740	5	5	3
1741	5	5	2
1742	5	5	1
1743	5	5	0
1744	4	6	15
1745	4	6	14
1746	4	6	13
1747	4	6	12
1748	4	6	11
1749	4	6	10
1750	4	6	9
1751	4	6	8
1752	4	6	7
1753	4	6	6
1754	4	6	5
1755	4	6	4
1756	4	6	3
1757	4	6	2
1758	4	6	1
1759	4	6	0
1760	4	8	15
1761	4	8	14
1762	4	8	13
1763	4	8	12
1764	4	8	11
1765	4	8	10
1766	4	8	9
1767	4	8	8
1768	4	8	7
1769	4	8	6
1770	4	8	5
1771	4	8	4
1772	4	8	3
1773	4	8	2
1774	4	8	1
1775	4	8	0
1776	5	2	15
1777	5	2	14
1778	5	2	13
1779	5	2	12
1780	5	2	11
1781	5	2	10
1782	5	2	9
1783	5	2	8
1784	5	2	7
1785	5	2	6
1786	5	2	5
1787	5	2	4
1788	5	2	3
1789	5	2	2
1790	5	2	1
1791	5	2	0
1792	4	4	15
1793	4	4	14
1794	4	4	13
1795	4	4	12
1796	4	4	11
1797	4	4	10
1798	4	4	9
1799	4	4	8
1800	4	4	7
1801	4	4	6
1802	4	4	5
1803	4	4	4
1804	4	4	3
1805	4	4	2
1806	4	4	1
1807	4	4	0
1808	4	14	15
1809	4	14	14
1810	4	14	13
1811	4	14	12
1812	4	14	11
1813	4	14	10
1814	4	14	9
1815	4	14	8
1816	4	14	7
1817	4	14	6
1818	4	14	5
1819	4	14	4
1820	4	14	3
1821	4	14	2
1822	4	11	15
1823	4	11	14
1824	5	0	15
1825	5	0	14
1826	5	0	13
1827	5	0	12
1828	5	0	11
1829	5	0	10
1830	5	0	9
1831	5	0	8
1832	5	0	7
1833	5	0	6
1834	5	0	5
1835	5	0	4
1836	5	0	3
1837	5	0	2
1838	5	0	1
1839	5	0	0
1840	4	9	15
1841	4	9	14
1842	4	9	13
1843	4	9	12
1844	4	9	11
1845	4	9	10
1846	4	9	9
1847	4	9	8
1848	4	9	7
1849	4	9	6
1850	4	9	5
1851	4	9	4
1852	4	9	3
1853	4	9	2
1854	4	9	1
1855	4	9	0
2000	4	0	3
2001	4	0	2
2002	4	0	7
2003	4	0	6
