496	3	6	15
497	3	6	15
498	3	6	15
499	3	6	15
560	3	6	15
561	3	6	15
562	3	6	15
563	3	6	15
1120	3	7	0
1121	3	7	0
1122	3	7	0
1123	3	7	0
1124	3	7	0
1125	3	7	0
1126	3	7	0
1127	3	7	0
1128	3	7	0
1129	3	7	0
1130	3	7	0
1131	3	7	0
1132	3	7	0
1133	3	7	0
1134	3	7	0
1135	3	7	0
1136	3	7	1
1137	3	7	1
1138	3	7	1
1139	3	7	1
1140	3	7	1
1141	3	7	1
1142	3	7	1
1143	3	7	1
1144	3	7	1
1145	3	7	1
1146	3	7	1
1147	3	7	1
1148	3	7	1
1149	3	7	1
1150	3	7	1
1151	3	7	1
1152	3	7	2
1153	3	7	2
1154	3	7	2
1155	3	7	2
1156	3	7	2
1157	3	7	2
1158	3	7	2
1159	3	7	2
1160	3	7	2
1161	3	7	2
1162	3	7	2
1163	3	7	2
1164	3	7	2
1165	3	7	2
1166	3	7	2
1167	3	7	2
1168	3	7	3
1169	3	7	3
1170	3	7	3
1171	3	7	3
1172	3	7	3
1173	3	7	3
1174	3	7	3
1175	3	7	3
1176	3	7	3
1177	3	7	3
1178	3	7	3
1179	3	7	3
1180	3	7	3
1181	3	7	3
1182	3	7	3
1183	3	7	3
1184	3	7	4
1185	3	7	4
1186	3	7	4
1187	3	7	4
1188	3	7	4
1189	3	7	4
1190	3	7	4
1191	3	7	4
1192	3	7	4
1193	3	7	4
1194	3	7	4
1195	3	7	4
1196	3	7	4
1197	3	7	4
1198	3	7	4
1199	3	7	4
1200	3	7	5
1201	3	7	5
1202	3	7	5
1203	3	7	5
1204	3	7	5
1205	3	7	5
1206	3	7	5
1207	3	7	5
1208	3	7	5
1209	3	7	5
1210	3	7	5
1211	3	7	5
1212	3	7	5
1213	3	7	5
1214	3	7	5
1215	3	7	5
1216	3	7	6
1217	3	7	6
1218	3	7	6
1219	3	7	6
1220	3	7	6
1221	3	7	6
1222	3	7	6
1223	3	7	6
1224	3	7	6
1225	3	7	6
1226	3	7	6
1227	3	7	6
1228	3	7	6
1229	3	7	6
1230	3	7	6
1231	3	7	6
1232	3	7	7
1233	3	7	7
1234	3	7	7
1235	3	7	7
1236	3	7	7
1237	3	7	7
1238	3	7	7
1239	3	7	7
1240	3	7	7
1241	3	7	7
1242	3	7	7
1243	3	7	7
1244	3	7	7
1245	3	7	7
1246	3	7	7
1247	3	7	7
1248	3	7	8
1249	3	7	8
1250	3	7	8
1251	3	7	8
1252	3	7	8
1253	3	7	8
1254	3	7	8
1255	3	7	8
1256	3	7	8
1257	3	7	8
1258	3	7	8
1259	3	7	8
1260	3	7	8
1261	3	7	8
1262	3	7	8
1263	3	7	8
1264	3	7	9
1265	3	7	9
1266	3	7	9
1267	3	7	9
1268	3	7	9
1269	3	7	9
1270	3	7	9
1271	3	7	9
1272	3	7	9
1273	3	7	9
1274	3	7	9
1275	3	7	9
1276	3	7	9
1277	3	7	9
1278	3	7	9
1279	3	7	9
1520	3	7	10
1521	3	7	10
1522	3	7	10
1523	3	7	10
1524	3	7	10
1525	3	7	10
1526	3	7	10
1527	3	7	10
1528	3	7	10
1529	3	7	10
1530	3	7	10
1531	3	7	10
1532	3	7	10
1533	3	7	10
1534	3	7	10
1535	3	7	10
1536	3	7	11
1537	3	7	11
1538	3	7	11
1539	3	7	11
1540	3	7	11
1541	3	7	11
1542	3	7	11
1543	3	7	11
1544	3	7	11
1545	3	7	11
1546	3	7	11
1547	3	7	11
1548	3	7	11
1549	3	7	11
1550	3	7	11
1551	3	7	11
1552	3	7	12
1553	3	7	12
1554	3	7	12
1555	3	7	12
1556	3	7	12
