1976	4	6	3
1977	4	6	2
1978	4	6	1
1979	4	6	0
2008	4	6	11
2009	4	6	10
2010	4	6	9
2011	4	6	8
2016	4	6	7
2017	4	6	6
2018	4	6	5
2019	4	6	4
2240	4	3	13
2241	4	3	15
2242	4	3	12
2243	4	3	14
2244	4	2	12
2245	4	2	14
2248	4	8	0
2252	4	10	13
2253	4	10	12
2254	4	3	9
2255	4	3	11
2256	4	3	8
2257	4	3	10
2258	4	2	8
2259	4	2	10
2268	4	11	11
2269	4	11	12
2270	4	10	11
2271	4	10	10
2272	4	3	5
2273	4	3	7
2274	4	3	6
2275	4	2	13
2276	4	2	15
2277	4	2	6
2288	4	11	9
2289	4	11	8
2290	4	11	10
2291	4	10	9
2292	4	10	6
2293	4	10	8
2294	4	3	3
2295	4	3	4
2296	4	2	9
2297	4	2	11
2298	4	2	4
2310	4	11	5
2311	4	11	7
2312	4	11	4
2313	4	11	6
2314	4	10	5
2315	4	10	7
2316	4	10	4
2317	4	3	1
2318	4	3	2
2319	4	2	5
2320	4	2	7
2321	4	2	2
2335	4	11	1
2336	4	11	3
2337	4	11	0
2338	4	11	2
2339	4	10	1
2340	4	10	3
2341	4	10	0
2342	4	10	2
2343	4	3	0
2344	4	2	1
2345	4	2	3
2346	4	2	0
