112	3	6	11
113	3	6	11
114	3	6	11
115	3	6	11
124	3	6	11
125	3	6	11
126	3	6	11
127	3	6	11
188	3	6	12
189	3	6	12
190	3	6	12
191	3	6	12
496	3	6	12
497	3	6	12
498	3	6	12
499	3	6	12
560	3	6	13
561	3	6	13
562	3	6	13
563	3	6	13
1468	3	6	14
1469	3	6	14
1470	3	6	14
1471	3	6	14
2359	3	6	11
2362	3	6	13
2363	3	6	13
2367	3	9	2
2368	3	9	2
2369	3	9	2
2369	3	9	2
2374	3	7	0
2375	3	7	0
2376	3	7	0
2377	3	7	0
2382	3	7	1
2383	3	7	1
2384	3	7	1
2385	3	7	1
2391	3	7	2
2392	3	7	2
2393	3	7	2
2394	3	7	2
2401	3	7	3
2402	3	7	3
2403	3	7	3
2404	3	7	3
2405	3	6	12
2412	3	7	4
2413	3	7	4
2414	3	7	4
2415	3	7	4
2416	3	6	14
2424	3	7	5
2425	3	7	5
2426	3	7	5
2427	3	7	5
2428	3	7	6
2429	3	7	6
2436	3	7	6
2437	3	7	6
2438	3	7	7
2439	3	7	7
2440	3	7	7
2441	3	7	7
2448	3	7	8
2449	3	7	8
2450	3	7	8
2451	3	7	8
2452	3	7	9
2453	3	7	9
2460	3	7	9
2461	3	7	9
2462	3	7	10
2463	3	7	10
2464	3	7	10
2465	3	7	10
2472	3	7	11
2473	3	7	11
2474	3	7	11
2475	3	7	11
2476	3	7	12
2477	3	7	12
2484	3	7	12
2485	3	7	12
2486	3	7	13
2487	3	7	13
2488	3	7	13
2489	3	7	13
2496	3	7	14
2497	3	7	14
2498	3	7	14
2499	3	7	14
2500	3	7	15
2501	3	7	15
2508	3	7	15
2509	3	7	15
2510	3	9	0
2511	3	9	0
2512	3	9	0
2513	3	9	0
2520	3	9	1
2521	3	9	1
2522	3	9	1
2523	3	9	1
2524	3	9	3
2525	3	9	3
2532	3	9	3
2533	3	9	3
2534	3	6	4
2535	3	6	4
2536	3	6	4
2537	3	6	4
2544	3	6	5
2545	3	6	5
2546	3	6	5
2547	3	6	5
2548	3	6	11
2555	3	6	6
2556	3	6	6
2557	3	6	6
2558	3	6	6
2559	3	6	13
2565	3	6	7
2566	3	6	7
2567	3	6	7
2568	3	6	7
2574	3	6	8
2575	3	6	8
2576	3	6	8
2577	3	6	8
2582	3	6	9
2583	3	6	9
2584	3	6	9
2585	3	6	9
2589	3	6	10
2590	3	6	10
2591	3	6	10
2594	3	6	14
2595	3	6	14
2621	3	6	15
