2048	4	3	15
2049	4	3	14
2050	4	3	13
2051	4	3	12
2052	4	3	11
2053	4	3	10
2054	4	3	9
2055	4	3	8
2056	4	3	7
2057	4	3	6
2058	4	3	5
2059	4	3	4
2060	4	3	3
2061	4	3	2
2062	4	3	1
2063	4	3	0
2064	4	0	15
2065	4	0	14
2066	4	0	13
2067	4	0	12
2068	4	0	11
2069	4	0	10
2070	4	0	9
2071	4	0	8
2072	4	0	7
2073	4	0	6
2074	4	0	5
2075	4	0	4
2076	4	0	3
2077	4	0	2
2078	4	0	1
2079	4	0	0
2080	4	11	15
2081	4	11	14
2082	4	11	13
2083	4	11	12
2084	4	11	11
2085	4	11	10
2086	4	11	9
2087	4	11	8
2088	4	11	7
2089	4	11	6
2090	4	11	5
2091	4	11	4
2092	4	11	3
2093	4	11	2
2094	4	11	1
2095	4	11	0
2096	4	1	15
2097	4	1	14
2098	4	1	13
2099	4	1	12
2100	4	1	11
2101	4	1	10
2102	4	1	9
2103	4	1	8
2104	4	1	7
2105	4	1	6
2106	4	1	5
2107	4	1	4
2108	4	1	3
2109	4	1	2
2110	4	1	1
2111	4	1	0
2112	4	10	15
2113	4	10	14
2114	4	10	13
2115	4	10	12
2116	4	10	11
2117	4	10	10
2118	4	10	9
2119	4	10	8
2120	4	10	7
2121	4	10	6
2122	4	10	5
2123	4	10	4
2124	4	10	3
2125	4	10	2
2126	4	10	1
2127	4	10	0
2128	4	2	15
2129	4	2	14
2130	4	2	13
2131	4	2	12
2132	4	2	11
2133	4	2	10
2134	4	2	9
2135	4	2	8
2136	4	2	7
2137	4	2	6
2138	4	2	5
2139	4	2	4
2140	4	2	3
2141	4	2	2
2142	4	2	1
2143	4	2	0
2144	4	5	15
2145	4	5	14
2146	4	5	13
2147	4	5	12
2148	4	5	11
2149	4	5	10
2150	4	5	9
2151	4	5	8
2152	4	5	7
2153	4	5	6
2154	4	5	5
2155	4	5	4
2156	4	5	3
2157	4	5	2
2158	4	5	1
2159	4	5	0
2160	4	9	15
2161	4	9	14
2162	4	9	13
2163	4	9	12
2164	4	9	11
2165	4	9	10
2166	4	9	9
2167	4	9	8
2168	4	9	7
2169	4	9	6
2170	4	9	5
2171	4	9	4
2172	4	9	3
2173	4	9	2
2174	4	9	1
2175	4	9	0
2176	4	7	15
2177	4	7	14
2178	4	7	13
2179	4	7	12
2180	4	7	11
2181	4	7	10
2182	4	7	9
2183	4	7	8
2184	4	7	7
2185	4	7	6
2186	4	7	5
2187	4	7	4
2188	4	7	3
2189	4	7	2
2190	4	7	1
2191	4	7	0
2192	4	8	15
2193	4	8	14
2194	4	8	13
2195	4	8	12
2196	4	8	11
2197	4	8	10
2198	4	8	9
2199	4	8	8
2200	4	8	7
2201	4	8	6
2202	4	8	5
2203	4	8	4
2204	4	8	3
2205	4	8	2
2206	4	8	1
2207	4	8	0
2208	4	4	15
2209	4	4	14
2210	4	4	13
2211	4	4	12
2212	4	4	11
2213	4	4	10
2214	4	4	9
2215	4	4	8
2216	4	4	7
2217	4	4	6
2218	4	4	5
2219	4	4	4
2220	4	4	3
2221	4	4	2
2222	4	4	1
2223	4	4	0
2224	4	6	15
2225	4	6	14
2226	4	6	13
2227	4	6	12
2228	4	6	11
2229	4	6	10
2230	4	6	9
2231	4	6	8
2232	4	6	7
2233	4	6	6
2234	4	6	5
2235	4	6	4
2236	4	6	3
2237	4	6	2
2238	4	6	1
2239	4	6	0
