7	75	1321	-87.675	-563.625	25
7	76	1474	-112.725	-563.625	25
7	77	1304	-137.775	-563.625	25
7	78	2134	-162.825	-563.625	25
7	79	3331	-187.875	-563.625	25
7	80	330	-212.925	-563.625	25
7	81	2890	-237.975	-563.625	25
7	82	2786	-263.025	-563.625	25
7	83	1797	-288.075	-563.625	25
7	84	2585	-313.125	-563.625	25
7	85	1151	-338.175	-563.625	25
7	86	88	-363.225	-563.625	25
7	87	301	-388.275	-563.625	25
7	88	3002	-413.325	-563.625	25
7	89	3320	-438.375	-563.625	25
7	90	89	-463.425	-563.625	25
7	91	1688	-488.475	-563.625	25
7	92	1363	-513.525	-563.625	25
7	93	3494	-538.575	-563.625	25
7	94	2827	-563.625	-563.625	25
7	95	838	-588.675	-563.625	25
8	96	2718	588.675	-538.575	25
8	97	3440	563.625	-538.575	25
8	98	1389	538.575	-538.575	25
8	99	1179	513.525	-538.575	25
8	100	2720	488.475	-538.575	25
8	101	1455	463.425	-538.575	25
8	102	1702	438.375	-538.575	25
8	103	1853	413.325	-538.575	25
8	104	2128	388.275	-538.575	25
8	105	692	363.225	-538.575	25
8	106	3005	338.175	-538.575	25
8	107	3469	313.125	-538.575	25
8	108	1230	288.075	-538.575	25
8	109	1545	263.025	-538.575	25
8	110	706	237.975	-538.575	25
8	111	2295	212.925	-538.575	25
8	112	120	187.875	-538.575	25
8	113	2716	162.825	-538.575	25
8	114	2698	137.775	-538.575	25
8	115	1491	112.725	-538.575	25
8	116	119	87.675	-538.575	25
8	117	3201	62.625	-538.575	25
8	118	2707	37.575	-538.575	25
8	119	2376	12.525	-538.575	25
8	120	56	-12.525	-538.575	25
8	121	2577	-37.575	-538.575	25
8	122	3328	-62.625	-538.575	25
8	123	2168	-87.675	-538.575	25
8	124	1778	-112.725	-538.575	25
8	125	684	-137.775	-538.575	25
8	126	2729	-162.825	-538.575	25
8	127	2840	-187.875	-538.575	25
8	128	1858	-212.925	-538.575	25
8	129	1250	-237.975	-538.575	25
8	130	3437	-263.025	-538.575	25
8	131	1282	-288.075	-538.575	25
8	132	1499	-313.125	-538.575	25
8	133	2222	-338.175	-538.575	25
8	134	321	-363.225	-538.575	25
8	135	2528	-388.275	-538.575	25
8	136	2987	-413.325	-538.575	25
8	137	2164	-438.375	-538.575	25
8	138	1146	-463.425	-538.575	25
8	139	1896	-488.475	-538.575	25
8	140	854	-513.525	-538.575	25
8	141	3330	-538.575	-538.575	25
8	142	865	-563.625	-538.575	25
8	143	683	-588.675	-538.575	25
8	2364	3485	726.45	-526.05	50
8	2365	3365	676.35	-526.05	50
8	2366	3444	626.25	-526.05	50
8	2367	1659	-626.25	-526.05	50
8	2368	2983	-676.35	-526.05	50
8	2369	242	-726.45	-526.05	50
9	144	3323	588.675	-513.525	25
9	145	2751	563.625	-513.525	25
9	146	515	538.575	-513.525	25
9	147	3184	513.525	-513.525	25
9	148	2149	488.475	-513.525	25
9	149	116	463.425	-513.525	25
9	150	3386	438.375	-513.525	25
9	151	1475	413.325	-513.525	25
9	152	2558	388.275	-513.525	25
9	153	1212	363.225	-513.525	25
9	154	3329	338.175	-513.525	25
9	155	1223	313.125	-513.525	25
9	156	3379	288.075	-513.525	25
9	157	3436	263.025	-513.525	25
9	158	3188	237.975	-513.525	25
9	159	1807	212.925	-513.525	25
9	160	1224	187.875	-513.525	25
9	161	1512	162.825	-513.525	25
9	162	1467	137.775	-513.525	25
9	163	3178	112.725	-513.525	25
9	164	678	87.675	-513.525	25
9	165	1264	62.625	-513.525	25
9	166	2221	37.575	-513.525	25
9	167	351	12.525	-513.525	25
9	168	2336	-12.525	-513.525	25
9	169	1458	-37.575	-513.525	25
9	170	514	-62.625	-513.525	25
9	171	2488	-87.675	-513.525	25
9	172	518	-112.725	-513.525	25
9	173	3200	-137.775	-513.525	25
9	174	528	-162.825	-513.525	25
9	175	1234	-187.875	-513.525	25
9	176	2473	-212.925	-513.525	25
9	177	686	-237.975	-513.525	25
9	178	3003	-263.025	-513.525	25
9	179	2986	-288.075	-513.525	25
9	180	3326	-313.125	-513.525	25
9	181	1551	-338.175	-513.525	25
9	182	3332	-363.225	-513.525	25
9	183	2727	-388.275	-513.525	25
9	184	2589	-413.325	-513.525	25
9	185	3182	-438.375	-513.525	25
9	186	856	-463.425	-513.525	25
9	187	2452	-488.475	-513.525	25
9	188	3380	-513.525	-513.525	25
9	189	1468	-538.575	-513.525	25
9	190	1381	-563.625	-513.525	25
9	191	335	-588.675	-513.525	25
10	192	2377	588.675	-488.475	25
10	193	1561	563.625	-488.475	25
10	194	1987	538.575	-488.475	25
10	195	1816	513.525	-488.475	25
10	196	1868	488.475	-488.475	25
10	197	2122	463.425	-488.475	25
10	198	2120	438.375	-488.475	25
10	199	1281	413.325	-488.475	25
10	200	2166	388.275	-488.475	25
10	201	450	363.225	-488.475	25
10	202	2985	338.175	-488.475	25
10	203	1213	313.125	-488.475	25
10	204	2712	288.075	-488.475	25
10	205	2150	263.025	-488.475	25
10	206	2144	237.975	-488.475	25
10	207	2148	212.925	-488.475	25
10	208	1454	187.875	-488.475	25
10	209	113	162.825	-488.475	25
10	210	2129	137.775	-488.475	25
10	211	1222	112.725	-488.475	25
10	212	1862	87.675	-488.475	25
10	213	1592	62.625	-488.475	25
10	214	2872	37.575	-488.475	25
10	215	2456	12.525	-488.475	25
10	216	1992	-12.525	-488.475	25
10	217	2447	-37.575	-488.475	25
10	218	2330	-62.625	-488.475	25
10	219	890	-87.675	-488.475	25
10	220	667	-112.725	-488.475	25
10	221	2446	-137.775	-488.475	25
10	222	2145	-162.825	-488.475	25
10	223	2045	-187.875	-488.475	25
10	224	656	-212.925	-488.475	25
10	225	1316	-237.975	-488.475	25
10	226	1829	-263.025	-488.475	25
10	227	672	-288.075	-488.475	25
10	228	2448	-313.125	-488.475	25
10	229	2142	-338.175	-488.475	25
10	230	1924	-363.225	-488.475	25
10	231	2224	-388.275	-488.475	25
10	232	329	-413.325	-488.475	25
10	233	1503	-438.375	-488.475	25
10	234	665	-463.425	-488.475	25
10	235	1361	-488.475	-488.475	25
10	236	2147	-513.525	-488.475	25
10	237	2143	-538.575	-488.475	25
10	238	673	-563.625	-488.475	25
10	239	2113	-588.675	-488.475	25
10	2370	866	776.55	-475.95	50
10	2371	654	726.45	-475.95	50
10	2372	1877	676.35	-475.95	50
10	2373	885	626.25	-475.95	50
10	2374	1577	-626.25	-475.95	50
10	2375	1882	-676.35	-475.95	50
10	2376	1410	-726.45	-475.95	50
10	2377	653	-776.55	-475.95	50
11	240	660	588.675	-463.425	25
11	241	2711	563.625	-463.425	25
11	242	1814	538.575	-463.425	25
11	243	2152	513.525	-463.425	25
11	244	50	488.475	-463.425	25
11	245	2162	463.425	-463.425	25
11	246	657	438.375	-463.425	25
11	247	2542	413.325	-463.425	25
11	248	658	388.275	-463.425	25
11	249	2165	363.225	-463.425	25
11	250	1233	338.175	-463.425	25
11	251	2536	313.125	-463.425	25
11	252	562	288.075	-463.425	25
11	253	1888	263.025	-463.425	25
11	254	664	237.975	-463.425	25
11	255	2323	212.925	-463.425	25
11	256	663	187.875	-463.425	25
11	257	2476	162.825	-463.425	25
11	258	666	137.775	-463.425	25
11	259	1225	112.725	-463.425	25
11	260	2167	87.675	-463.425	25
11	261	662	62.625	-463.425	25
11	262	1828	37.575	-463.425	25
11	263	2130	12.525	-463.425	25
11	264	669	-12.525	-463.425	25
11	265	1130	-37.575	-463.425	25
11	266	51	-62.625	-463.425	25
11	267	2124	-87.675	-463.425	25
11	268	598	-112.725	-463.425	25
11	269	1811	-137.775	-463.425	25
11	270	2454	-162.825	-463.425	25
11	271	835	-187.875	-463.425	25
11	272	1446	-212.925	-463.425	25
11	273	2123	-237.975	-463.425	25
11	274	2619	-263.025	-463.425	25
11	275	2163	-288.075	-463.425	25
11	276	2484	-313.125	-463.425	25
11	277	659	-338.175	-463.425	25
11	278	239	-363.225	-463.425	25
11	279	1486	-388.275	-463.425	25
11	280	2372	-413.325	-463.425	25
11	281	2097	-438.375	-463.425	25
11	282	300	-463.425	-463.425	25
11	283	1794	-488.475	-463.425	25
11	284	2442	-513.525	-463.425	25
11	285	226	-538.575	-463.425	25
11	286	1437	-563.625	-463.425	25
11	287	1445	-588.675	-463.425	25
12	288	1591	588.675	-438.375	25
12	289	586	563.625	-438.375	25
12	290	1664	538.575	-438.375	25
12	291	3174	513.525	-438.375	25
12	292	327	488.475	-438.375	25
12	293	2739	463.425	-438.375	25
12	294	374	438.375	-438.375	25
12	295	3186	413.325	-438.375	25
12	296	1705	388.275	-438.375	25
12	297	1808	363.225	-438.375	25
12	298	594	338.175	-438.375	25
12	299	2369	313.125	-438.375	25
12	300	1418	288.075	-438.375	25
12	301	1314	263.025	-438.375	25
12	302	1377	237.975	-438.375	25
12	303	303	212.925	-438.375	25
12	304	564	187.875	-438.375	25
12	305	1933	162.825	-438.375	25
12	306	2714	137.775	-438.375	25
12	307	1509	112.725	-438.375	25
12	308	2335	87.675	-438.375	25
12	309	3047	62.625	-438.375	25
12	310	1701	37.575	-438.375	25
12	311	892	12.525	-438.375	25
12	312	320	-12.525	-438.375	25
12	313	522	-37.575	-438.375	25
12	314	464	-62.625	-438.375	25
12	315	2441	-87.675	-438.375	25
12	316	2823	-112.725	-438.375	25
12	317	465	-137.775	-438.375	25
12	318	1274	-162.825	-438.375	25
12	319	1754	-187.875	-438.375	25
12	320	1767	-212.925	-438.375	25
12	321	2835	-237.975	-438.375	25
12	322	2595	-263.025	-438.375	25
12	323	3176	-288.075	-438.375	25
12	324	1812	-313.125	-438.375	25
12	325	317	-338.175	-438.375	25
12	326	1586	-363.225	-438.375	25
12	327	2736	-388.275	-438.375	25
12	328	707	-413.325	-438.375	25
12	329	2652	-438.375	-438.375	25
12	330	1358	-463.425	-438.375	25
12	331	503	-488.475	-438.375	25
12	332	1607	-513.525	-438.375	25
12	333	2195	-538.575	-438.375	25
12	334	1544	-563.625	-438.375	25
12	335	3168	-588.675	-438.375	25
12	2378	573	776.55	-425.85	50
12	2379	1483	726.45	-425.85	50
12	2380	1294	676.35	-425.85	50
12	2381	786	626.25	-425.85	50
12	2382	1581	-626.25	-425.85	50
12	2383	3426	-676.35	-425.85	50
12	2384	3153	-726.45	-425.85	50
12	2385	3155	-776.55	-425.85	50
13	336	1981	588.675	-413.325	25
13	337	1547	563.625	-413.325	25
13	338	2959	538.575	-413.325	25
13	339	3377	513.525	-413.325	25
13	340	1541	488.475	-413.325	25
13	341	3177	463.425	-413.325	25
13	342	1169	438.375	-413.325	25
13	343	698	413.325	-413.325	25
13	344	2750	388.275	-413.325	25
13	345	67	363.225	-413.325	25
13	346	2449	338.175	-413.325	25
13	347	326	313.125	-413.325	25
13	348	2988	288.075	-413.325	25
13	349	1496	263.025	-413.325	25
13	350	1494	237.975	-413.325	25
13	351	1329	212.925	-413.325	25
13	352	1751	187.875	-413.325	25
13	353	646	162.825	-413.325	25
13	354	3392	137.775	-413.325	25
13	355	3523	112.725	-413.325	25
13	356	2378	87.675	-413.325	25
13	357	236	62.625	-413.325	25
13	358	507	37.575	-413.325	25
13	359	1236	12.525	-413.325	25
13	360	1810	-12.525	-413.325	25
13	361	1834	-37.575	-413.325	25
13	362	1362	-62.625	-413.325	25
13	363	3165	-87.675	-413.325	25
13	364	2732	-112.725	-413.325	25
13	365	1978	-137.775	-413.325	25
13	366	2198	-162.825	-413.325	25
13	367	2832	-187.875	-413.325	25
13	368	112	-212.925	-413.325	25
13	369	3175	-237.975	-413.325	25
13	370	590	-263.025	-413.325	25
13	371	2833	-288.075	-413.325	25
13	372	1713	-313.125	-413.325	25
13	373	1764	-338.175	-413.325	25
13	374	1258	-363.225	-413.325	25
13	375	2825	-388.275	-413.325	25
13	376	1753	-413.325	-413.325	25
13	377	1726	-438.375	-413.325	25
13	378	2451	-463.425	-413.325	25
13	379	349	-488.475	-413.325	25
13	380	2834	-513.525	-413.325	25
13	381	1859	-538.575	-413.325	25
13	382	645	-563.625	-413.325	25
13	383	703	-588.675	-413.325	25
14	384	1472	588.675	-388.275	25
14	385	1560	563.625	-388.275	25
14	386	357	538.575	-388.275	25
14	387	2487	513.525	-388.275	25
14	388	325	488.475	-388.275	25
14	389	2789	463.425	-388.275	25
14	390	754	438.375	-388.275	25
14	391	1755	413.325	-388.275	25
14	392	2550	388.275	-388.275	25
14	393	1131	363.225	-388.275	25
14	394	3077	338.175	-388.275	25
14	395	1946	313.125	-388.275	25
14	396	3021	288.075	-388.275	25
14	397	930	263.025	-388.275	25
14	398	3522	237.975	-388.275	25
14	399	3040	212.925	-388.275	25
14	400	1370	187.875	-388.275	25
14	401	1431	162.825	-388.275	25
14	402	1719	137.775	-388.275	25
14	403	1589	112.725	-388.275	25
14	404	3139	87.675	-388.275	25
14	405	1615	62.625	-388.275	25
14	406	377	37.575	-388.275	25
14	407	566	12.525	-388.275	25
14	408	403	-12.525	-388.275	25
14	409	951	-37.575	-388.275	25
14	410	561	-62.625	-388.275	25
14	411	90	-87.675	-388.275	25
14	412	3025	-112.725	-388.275	25
14	413	2043	-137.775	-388.275	25
14	414	271	-162.825	-388.275	25
14	415	1421	-187.875	-388.275	25
14	416	312	-212.925	-388.275	25
14	417	1433	-237.975	-388.275	25
14	418	1257	-263.025	-388.275	25
14	419	1920	-288.075	-388.275	25
14	420	2427	-313.125	-388.275	25
14	421	2182	-338.175	-388.275	25
14	422	1393	-363.225	-388.275	25
14	423	934	-388.275	-388.275	25
14	424	405	-413.325	-388.275	25
14	425	2027	-438.375	-388.275	25
14	426	1765	-463.425	-388.275	25
14	427	1605	-488.475	-388.275	25
14	428	2443	-513.525	-388.275	25
14	429	1471	-538.575	-388.275	25
14	430	3514	-563.625	-388.275	25
14	431	3374	-588.675	-388.275	25
14	2387	412	776.55	-375.75	50
14	2388	2353	726.45	-375.75	50
14	2389	452	676.35	-375.75	50
14	2390	1569	626.25	-375.75	50
14	2391	1285	-626.25	-375.75	50
14	2392	3401	-676.35	-375.75	50
14	2393	266	-726.45	-375.75	50
14	2394	2318	-776.55	-375.75	50
15	432	600	588.675	-363.225	25
15	433	154	563.625	-363.225	25
15	434	2627	538.575	-363.225	25
15	435	1306	513.525	-363.225	25
15	436	3089	488.475	-363.225	25
15	437	3470	463.425	-363.225	25
15	438	1501	438.375	-363.225	25
15	439	3378	413.325	-363.225	25
15	440	1609	388.275	-363.225	25
15	441	2583	363.225	-363.225	25
15	442	2425	338.175	-363.225	25
15	443	748	313.125	-363.225	25
15	444	1186	288.075	-363.225	25
15	445	1277	263.025	-363.225	25
15	446	919	237.975	-363.225	25
15	447	1714	212.925	-363.225	25
15	448	1110	187.875	-363.225	25
15	449	1624	162.825	-363.225	25
15	450	1988	137.775	-363.225	25
15	451	2961	112.725	-363.225	25
15	452	2962	87.675	-363.225	25
15	453	2579	62.625	-363.225	25
15	454	2104	37.575	-363.225	25
15	455	756	12.525	-363.225	25
15	456	367	-12.525	-363.225	25
15	457	2046	-37.575	-363.225	25
15	458	2362	-62.625	-363.225	25
15	459	197	-87.675	-363.225	25
15	460	261	-112.725	-363.225	25
15	461	3524	-137.775	-363.225	25
15	462	305	-162.825	-363.225	25
15	463	371	-187.875	-363.225	25
15	464	1698	-212.925	-363.225	25
15	465	460	-237.975	-363.225	25
15	466	3185	-263.025	-363.225	25
15	467	740	-288.075	-363.225	25
15	468	2644	-313.125	-363.225	25
15	469	66	-338.175	-363.225	25
15	470	404	-363.225	-363.225	25
15	471	1612	-388.275	-363.225	25
15	472	1993	-413.325	-363.225	25
15	473	1380	-438.375	-363.225	25
15	474	602	-463.425	-363.225	25
15	475	3389	-488.475	-363.225	25
15	476	1840	-513.525	-363.225	25
15	477	400	-538.575	-363.225	25
15	478	3387	-563.625	-363.225	25
15	479	2019	-588.675	-363.225	25
16	480	1039	588.675	-338.175	25
16	481	2873	563.625	-338.175	25
16	482	949	538.575	-338.175	25
16	483	591	513.525	-338.175	25
16	484	1771	488.475	-338.175	25
16	485	1994	463.425	-338.175	25
16	486	375	438.375	-338.175	25
16	487	1171	413.325	-338.175	25
16	488	2693	388.275	-338.175	25
16	489	762	363.225	-338.175	25
16	490	1617	338.175	-338.175	25
16	491	1270	313.125	-338.175	25
16	492	3116	288.075	-338.175	25
16	493	353	263.025	-338.175	25
16	494	368	237.975	-338.175	25
16	495	2413	212.925	-338.175	25
16	496	2665	187.875	-338.175	25
16	497	1182	162.825	-338.175	25
16	498	231	137.775	-338.175	25
16	499	842	112.725	-338.175	25
16	500	2259	87.675	-338.175	25
16	501	1079	62.625	-338.175	25
16	502	2183	37.575	-338.175	25
16	503	2029	12.525	-338.175	25
16	504	2085	-12.525	-338.175	25
16	505	2261	-37.575	-338.175	25
16	506	2936	-62.625	-338.175	25
16	507	2539	-87.675	-338.175	25
16	508	2289	-112.725	-338.175	25
16	509	526	-137.775	-338.175	25
16	510	1720	-162.825	-338.175	25
16	511	2428	-187.875	-338.175	25
16	512	1432	-212.925	-338.175	25
16	513	954	-237.975	-338.175	25
16	514	996	-263.025	-338.175	25
16	515	763	-288.075	-338.175	25
16	516	553	-313.125	-338.175	25
16	517	921	-338.175	-338.175	25
16	518	3127	-363.225	-338.175	25
16	519	1166	-388.275	-338.175	25
16	520	1733	-413.325	-338.175	25
16	521	1137	-438.375	-338.175	25
16	522	2024	-463.425	-338.175	25
16	523	2177	-488.475	-338.175	25
16	524	87	-513.525	-338.175	25
16	525	1683	-538.575	-338.175	25
16	526	778	-563.625	-338.175	25
16	527	2503	-588.675	-338.175	25
16	2396	2215	826.65	-325.65	50
16	2397	798	776.55	-325.65	50
16	2398	3352	726.45	-325.65	50
16	2399	970	676.35	-325.65	50
16	2400	3428	626.25	-325.65	50
16	2401	477	-626.25	-325.65	50
16	2402	3271	-676.35	-325.65	50
16	2403	383	-726.45	-325.65	50
16	2404	551	-776.55	-325.65	50
16	2405	3528	-826.65	-325.65	50
17	528	2615	588.675	-313.125	25
17	529	166	563.625	-313.125	25
17	530	2023	538.575	-313.125	25
17	531	2770	513.525	-313.125	25
17	532	1945	488.475	-313.125	25
17	533	2278	463.425	-313.125	25
17	534	1948	438.375	-313.125	25
17	535	1441	413.325	-313.125	25
17	536	1243	388.275	-313.125	25
17	537	356	363.225	-313.125	25
17	538	1099	338.175	-313.125	25
17	539	2694	313.125	-313.125	25
17	540	841	288.075	-313.125	25
17	541	2032	263.025	-313.125	25
17	542	1392	237.975	-313.125	25
17	543	2273	212.925	-313.125	25
17	544	938	187.875	-313.125	25
17	545	1013	162.825	-313.125	25
17	546	845	137.775	-313.125	25
17	547	1278	112.725	-313.125	25
17	548	1974	87.675	-313.125	25
17	549	981	62.625	-313.125	25
17	550	1676	37.575	-313.125	25
17	551	1611	12.525	-313.125	25
17	552	3276	-12.525	-313.125	25
17	553	2293	-37.575	-313.125	25
17	554	1923	-62.625	-313.125	25
17	555	844	-87.675	-313.125	25
17	556	840	-112.725	-313.125	25
17	557	1976	-137.775	-313.125	25
17	558	274	-162.825	-313.125	25
17	559	1201	-187.875	-313.125	25
17	560	2063	-212.925	-313.125	25
17	561	958	-237.975	-313.125	25
17	562	1542	-263.025	-313.125	25
17	563	1958	-288.075	-313.125	25
17	564	2272	-313.125	-313.125	25
17	565	3506	-338.175	-313.125	25
17	566	2181	-363.225	-313.125	25
17	567	2334	-388.275	-313.125	25
17	568	1621	-413.325	-313.125	25
17	569	2080	-438.375	-313.125	25
17	570	2548	-463.425	-313.125	25
17	571	2380	-488.475	-313.125	25
17	572	2418	-513.525	-313.125	25
17	573	2263	-538.575	-313.125	25
17	574	322	-563.625	-313.125	25
17	575	3024	-588.675	-313.125	25
18	576	1708	588.675	-288.075	25
18	577	1848	563.625	-288.075	25
18	578	2710	538.575	-288.075	25
18	579	406	513.525	-288.075	25
18	580	1188	488.475	-288.075	25
18	581	2344	463.425	-288.075	25
