10	-230.374	-164.154	-100.816	-44.0078	19.7356	87.1788	-202.52	-136.264	-73.2749	-16.1271	46.7097	114.047	-176.453	-108.655	-46.513	9.41501	73.6737	140.6	-153.083	-85.3639	-21.674	33.9552	95.7821	164.346	-127.052	-58.5158	4.56153	61.4399	123.64	189.077	-98.9959	-32.4981	31.9292	88.1001	152.98	218.255
11	-230.245	-164.121	-101.098	-44.3722	19.3533	86.5099	-202.811	-136.26	-73.1124	-16.1919	47.6684	113.545	-176.735	-108.99	-45.9904	9.22493	74.3818	141.162	-152.508	-85.8835	-21.9419	33.4064	96.2565	163.88	-126.992	-59.1927	4.01943	61.4512	123.71	189.582	-99.2451	-31.8351	32.192	88.4571	152.542	217.699
12	-230.545	-164.873	-100.654	-43.555	18.8594	87.0802	-202.297	-136.363	-73.0421	-16.1096	47.717	114.024	-176.084	-109.392	-46.0121	9.54117	73.7669	141.21	-153.325	-86.0771	-21.6557	33.6752	96.3398	163.531	-126.647	-59.0649	4.39243	61.0365	123.367	189.656	-99.5351	-31.1062	31.0575	88.5009	152.764	217.939
13	-230.368	-165.328	-100.139	-44.4719	18.7283	86.8156	-202.27	-136.452	-73.3242	-16.1005	47.6151	114.933	-176.219	-108.367	-46.0429	9.1857	74.1164	141.222	-153.643	-86.4214	-21.9556	33.9647	96.3927	163.955	-126.409	-59.2568	4.1131	61.3754	123.19	190.119	-98.9572	-31.6088	32.3425	88.4529	152.555	217.79
14	-230.577	-165.115	-100.569	-44.4851	19.1186	86.1387	-202.391	-136.354	-73.1511	-16.8822	46.3161	114.24	-176.535	-109.054	-45.9699	9.51936	73.7236	140.798	-152.436	-86.3578	-22.4166	33.3626	96.894	163.952	-126.216	-58.9766	3.96319	61.093	123.695	189.533	-98.5976	-32.3357	32.6077	88.18	151.86	217.851
15	-229.951	-165.191	-101.008	-44.8108	19.4928	85.819	-202.057	-136.174	-73.5231	-16.1636	47.4619	113.927	-176.041	-108.617	-46.3975	9.46813	73.3968	141.118	-153.585	-86.2197	-22.1221	33.3048	96.7435	163.856	-125.805	-59.9956	4.37231	61.0798	123.352	189.651	-99.3493	-32.0944	31.663	88.7025	152.593	217.636
16	-231.065	-165.131	-100.692	-44.8963	19.2005	86.9482	-201.931	-136.189	-73.1163	-16.2505	46.9735	113.733	-176.345	-108.899	-46.6282	9.15063	73.9395	140.833	-152.087	-85.7321	-21.3037	33.9792	96.2418	164.05	-126.041	-58.954	4.14505	60.5306	123.466	189.73	-99.0034	-31.5231	32.7924	88.9281	152.543	217.687
17	-230.735	-164.72	-101.741	-43.7505	18.5506	87.8038	-202.049	-136.558	-73.0848	-16.3667	46.7783	114.065	-176.088	-108.544	-46.6188	9.64201	72.6483	140.93	-153.334	-85.4132	-21.3615	33.5912	97.1855	163.99	-127.025	-59.6	3.95054	60.927	123.471	190.174	-98.9925	-31.6781	31.5043	88.5559	152.267	217.204
18	-231.137	-164.649	-100.568	-43.8655	19.3321	86.6527	-202.379	-136.102	-73.5948	-17.1266	47.1757	113.96	-176.438	-108.758	-46.4006	9.22563	73.1227	140.83	-153.437	-85.6343	-22.0312	33.5611	96.2754	164.291	-127.045	-59.6816	4.42305	61.4733	123.74	189.855	-99.694	-31.586	31.935	88.7146	152.12	218.044
19	-229.686	-165.097	-100.847	-43.8649	19.3476	87.0309	-202.3	-136.078	-73.1787	-16.154	47.0224	114.491	-176.659	-108.876	-46.577	9.1746	73.2188	140.274	-153.865	-85.8985	-22.0539	33.8775	96.5723	164.015	-127.355	-59.9723	3.97824	60.8445	123.824	190.185	-99.9593	-31.5247	31.5768	88.1395	152.856	217.456
20	-230.469	-164.736	-100.466	-44.5953	19.2564	87.6643	-202.431	-136.435	-73.0463	-17.0173	46.6026	114.636	-176.415	-108.834	-46.8288	9.40127	73.7315	140.987	-152.977	-85.4138	-21.8727	33.7941	96.7473	163.488	-127.468	-58.8955	4.57403	61.2168	123.557	190.605	-98.7334	-32.5208	32.1489	88.5838	152.767	217.659
21	-229.869	-164.022	-101.208	-44.3642	19.2568	86.6215	-202.322	-136.29	-73.068	-16.7376	47.4741	115.339	-175.723	-109.403	-46.0845	9.68353	73.9956	140.704	-152.81	-85.985	-21.8762	33.2494	96.8912	164.021	-126.518	-59.3776	4.35955	60.7927	123.5	189.923	-98.9118	-32.0959	31.147	88.7454	152.103	218.418
22	-229.6	-164.606	-101.75	-44.2908	18.5482	85.8002	-201.449	-136.133	-73.2742	-16.5778	47.4915	115.349	-176.42	-109.307	-46.4353	10.1014	73.0317	141.033	-152.623	-85.5341	-22.153	33.7396	96.8081	164.478	-127.576	-59.7688	3.82249	61.0407	123.587	189.099	-99.139	-30.8339	31.151	88.7305	151.86	217.915
23	-229.997	-164.463	-100.066	-43.2655	19.332	86.1306	-201.808	-136.547	-73.412	-16.431	47.2026	113.916	-175.736	-109.126	-46.8088	9.0026	73.5617	140.878	-152.886	-84.6781	-22.3171	33.8414	97.02	164.18	-127.512	-59.3203	4.02288	61.0117	123.632	190.167	-98.6242	-32.3788	31.5762	88.0064	152.093	217.754
24	-230.86	-164.563	-101.204	-44.6085	19.0501	86.0084	-202.539	-136.069	-73.3868	-16.4766	46.6863	114.74	-176.049	-109.027	-46.3785	9.24648	72.6068	140.761	-152.78	-86.4002	-21.7305	33.1371	96.5639	164.02	-126.549	-59.7387	3.80226	61.4982	123.667	189.985	-98.7138	-32.1989	32.4397	88.0014	152.788	217.614
25	-230.278	-164.184	-100.812	-44.171	18.7283	85.7541	-202.265	-135.901	-73.6427	-16.3734	46.9912	113.575	-176.109	-108.248	-46.0968	9.42282	73.6892	141.326	-152.87	-86.0813	-21.8567	33.6205	96.0064	164.527	-127.796	-58.925	4.33059	61.0147	123.657	190.208	-99.4956	-31.8118	32.018	89.009	152.665	217.597
26	-230.188	-164.948	-100.362	-44.5418	18.9355	86.4901	-201.887	-136.433	-74.1087	-17.079	46.6604	114.642	-176.406	-108.855	-46.3642	9.98511	73.7012	141.262	-152.908	-85.7966	-21.3182	33.6522	96.7666	164.699	-126.262	-59.6736	3.86546	61.624	123.487	189.718	-99.2342	-32.3935	31.7368	88.8459	152.564	217.459
27	-230.132	-164.431	-100.649	-44.7093	19.1941	86.5872	-202.371	-136.034	-73.6354	-16.3857	47.078	114.267	-176.405	-108.547	-46.4021	9.48243	73.5478	140.78	-152.878	-85.4935	-21.8038	34.2352	96.0239	164.233	-127.031	-60.1752	4.58774	61.0569	123.921	190.118	-98.492	-31.2391	32.3149	88.7881	152.04	217.839
28	-229.915	-164.661	-101.505	-43.5015	19.5334	86.1684	-202.017	-135.795	-73.0608	-16.062	47.7881	114.735	-176.677	-109.087	-46.171	9.47735	73.218	141.184	-152.871	-85.7991	-22.1804	33.8151	96.4286	164.066	-126.986	-60.0327	3.39561	61.764	123.992	189.753	-98.6074	-31.4059	32.0748	88.5806	152.676	218.099
29	-230.175	-164.465	-101.753	-44.673	19.8527	86.5123	-202.179	-136.046	-72.7606	-16.8495	46.9973	115.012	-176.433	-108.213	-46.3847	9.63612	73.5352	140.511	-153.619	-84.9616	-21.8678	33.5921	96.8349	163.798	-125.963	-59.9764	4.48769	60.6331	123.703	190.102	-98.4365	-31.2091	31.2698	88.9563	152.961	217.857
30	-231.115	-164.486	-100.991	-44.4801	19.5869	86.9033	-202.244	-136.163	-73.4104	-16.6503	47.5686	114.503	-176.099	-108.688	-46.4999	9.4777	73.4926	140.187	-152.335	-85.695	-21.3137	33.4911	96.8085	163.823	-126.029	-60.1662	4.40825	60.4753	123.491	189.914	-98.8828	-31.7838	31.5089	88.9101	152.462	217.705
31	-230.712	-165.007	-100.455	-43.2725	19.0796	86.3439	-202.056	-136.17	-72.8429	-16.0658	47.6251	114.551	-175.812	-108.668	-46.4043	9.33894	73.0223	140.523	-153.335	-85.7795	-21.8515	33.502	96.5481	163.461	-126.77	-59.0672	3.60796	61.2966	124.211	189.719	-99.3404	-30.8617	31.9093	88.9519	152.474	218.006
32	-230.673	-164.921	-100.53	-43.6505	19.2207	86.0085	-201.588	-136.431	-73.5663	-16.4256	46.0979	114.792	-176.165	-108.429	-46.1864	9.39836	73.2861	141.946	-152.96	-86.1984	-21.4948	33.547	96.5537	164.528	-126.828	-59.6087	4.79195	60.6607	123.949	189.859	-98.9994	-30.702	31.307	88.842	152.874	217.95
33	-230.283	-164.72	-100.832	-44.4086	19.6353	86.6102	-202.438	-136.541	-74.0961	-17.1209	46.5015	114.354	-175.793	-108.006	-46.1651	10.1063	73.3981	140.855	-152.889	-86.2014	-21.6896	33.8922	97.0389	164.28	-126.567	-59.8043	4.05939	61.1638	123.611	190.381	-99.7584	-31.4667	31.5642	88.875	152.827	217.984
34	-230.383	-164.931	-100.369	-44.5963	19.9161	85.5675	-201.159	-136.339	-73.2335	-16.7042	47.1537	114.333	-176.334	-108.854	-46.1694	8.99602	73.5115	140.441	-153.538	-85.9826	-21.6573	33.4268	96.7787	164.07	-127.149	-58.9111	4.50353	60.9682	123.711	190.36	-98.583	-32.2547	31.473	88.9857	152.61	217.96
35	-230.358	-164.854	-100.607	-44.6503	19.9646	86.6303	-201.974	-136.805	-73.8738	-16.7444	47.4033	114.359	-176.692	-108.692	-46.4666	9.33583	74.1812	140.447	-153.465	-85.6179	-21.2508	33.3388	96.8243	163.873	-125.68	-59.2735	4.28361	61.097	123.857	189.662	-98.6695	-31.6946	32.1755	88.2942	152.164	217.932
36	-230.476	-164.841	-100.961	-43.9758	19.1217	86.8262	-202.284	-136.113	-73.4311	-16.9341	47.121	113.821	-176.137	-109.526	-47.1889	8.9862	73.2123	139.961	-152.866	-86.1282	-21.5836	33.2709	96.4919	164.33	-127.351	-59.7425	4.08559	60.822	124.063	189.973	-98.4208	-30.6909	31.9585	88.5627	152.98	217.982
37	-230.003	-164.57	-101.501	-43.3198	18.3947	87.1356	-202.604	-136.504	-72.9926	-16.1634	46.4741	114.343	-176.897	-108.698	-46.4985	9.29465	73.1931	140.428	-153.311	-85.8688	-22.1725	33.5668	97.0337	163.947	-127.077	-60.0394	4.01059	60.878	123.75	190.012	-99.5289	-30.7361	31.6383	89.0082	152.176	217.431
38	-230.597	-165.008	-101.446	-43.3124	18.8205	87.2136	-201.812	-136.667	-73.7108	-16.1692	47.3476	115.253	-176.918	-108.448	-46.1132	9.85885	73.3183	140.154	-152.495	-86.4197	-21.7693	33.9939	96.6876	163.602	-126.799	-60.2047	4.01966	61.0314	123.444	189.686	-98.7129	-32.1208	31.8535	88.5012	152.586	217.731
39	-230.164	-164.636	-101.184	-44.9344	19.1533	86.1663	-201.92	-136.506	-74.3246	-16.2509	46.961	114.272	-176.016	-108.227	-46.3912	9.88547	74.0057	140.478	-152.683	-85.8992	-22.0551	34.0196	96.2273	164.481	-126.255	-58.5914	4.22133	61.1386	123.56	190.003	-99.5405	-31.9336	31.7428	88.9955	152.665	217.662
40	-230.749	-164.759	-100.589	-44.0626	19.1819	86.9804	-202.364	-136.576	-73.4246	-16.5102	47.6071	113.831	-176.052	-108.947	-46.6732	9.61278	73.4441	141.096	-152.934	-85.4814	-22.2642	33.8776	96.4053	163.869	-126.822	-58.9735	4.39486	61.4386	123.471	190.197	-99.6883	-31.7085	31.9394	88.7904	152.294	218.169
41	-230.278	-164.938	-101.169	-43.8224	19.9379	87.1604	-202.245	-136.155	-73.6186	-16.38	47.302	114.297	-176.428	-108.584	-46.9833	9.73885	73.8298	140.036	-153.233	-85.6384	-22.0096	33.7956	96.6742	164.116	-126.802	-60.0118	4.29834	60.4717	123.868	190.024	-98.6635	-32.1112	31.687	88.6032	152.713	217.653
42	-230.577	-165.158	-101.676	-43.8561	19.4053	86.437	-202.332	-136.453	-73.8532	-16.0436	47.8234	114.706	-176.602	-108.295	-46.4233	8.94943	73.5016	140.335	-153.11	-86.0798	-21.9819	33.5589	96.569	164.214	-127.721	-59.7482	4.23119	61.3434	123.389	189.584	-99.1964	-31.8119	32.2476	88.5149	152.463	218.221
43	-230.384	-164.955	-101.058	-44.3092	20.1882	87.2175	-201.529	-136.264	-73.6389	-17.0134	47.9102	114.428	-177.107	-108.614	-45.7564	9.50693	74.1969	140.58	-153.184	-85.9617	-21.2641	33.3144	96.8013	163.664	-126.066	-59.8146	4.75766	60.8816	123.662	190.311	-98.6507	-31.807	31.9521	88.5964	152.621	217.832
44	-230.717	-165.215	-100.967	-43.9821	18.5664	87.1654	-202.56	-135.889	-73.9486	-16.5767	47.1991	114.161	-176.56	-108.517	-46.7639	9.72412	73.3529	140.18	-152.719	-84.9011	-22.1714	33.7643	96.8297	163.856	-126.409	-59.7035	4.36028	61.069	123.98	189.752	-97.7853	-31.5442	31.4179	87.6752	152.191	217.517
45	-229.533	-164.721	-100.629	-43.3757	19.1217	87.928	-202.217	-136.055	-73.8549	-16.5854	46.6006	114.907	-176.47	-109.014	-46.3392	9.11225	73.213	140.698	-152.467	-85.6637	-21.3769	33.9051	96.7608	163.913	-125.75	-59.5876	4.40272	60.8475	123.513	189.447	-99.8375	-30.9554	32.3122	88.4494	151.686	218.121
46	-230.495	-164.16	-100.328	-44.3419	19.4316	87.4548	-202.519	-136.795	-73.4962	-16.4944	47.3265	115.319	-175.995	-108.413	-46.7357	9.6084	73.0474	140.996	-154.043	-85.2366	-21.3919	33.6782	96.8134	163.842	-126.947	-59.2195	4.16536	61.0284	123.729	189.932	-99.0863	-31.5435	31.0375	88.7688	152.121	217.88
47	-230.288	-164.647	-101.665	-44.4252	19.2512	86.5475	-201.607	-136.255	-73.4182	-16.0955	46.6866	114.99	-175.705	-108.878	-46.9942	9.04469	72.2724	140.571	-152.41	-85.7686	-21.9327	33.6459	96.7655	163.974	-125.877	-59.2242	4.51011	61.1576	123.707	190.332	-98.3153	-31.972	32.2857	88.032	152.368	218.011
48	-230.614	-165.651	-103.152	-47.1268	16.5375	82.9495	-201.481	-136.125	-74.7962	-18.9761	44.5977	110.5	-174.266	-107.77	-46.3789	8.60566	71.65	138.324	-150.602	-84.2082	-21.5633	33.854	95.6566	161.968	-123.389	-57.2826	5.77928	61.9039	123.665	189.384	-95.4008	-28.5004	34.3682	90.1956	153.403	218.34
49	-230.565	-165.722	-102.365	-47.0977	15.4942	81.8365	-201.741	-136.128	-74.3284	-18.2191	43.9314	111.674	-174.639	-108.109	-46.2067	9.24356	71.6704	138.009	-150.235	-83.8641	-20.5349	33.5848	95.2659	162.191	-122.997	-56.4967	6.47611	61.7157	123.498	188.735	-94.2807	-29.211	34.8732	90.6067	154.09	217.809
50	-230.029	-165.883	-101.962	-46.743	16.4049	82.7401	-201.739	-135.923	-74.1682	-18.8245	44.4726	110.641	-174.362	-107.954	-46.3114	8.85483	72.1411	138.243	-150.303	-83.8171	-21.2966	33.4305	95.8022	162.06	-123.218	-57.4607	5.53206	61.8878	123.662	188.446	-94.9785	-28.6119	33.6711	90.578	153.688	217.513
51	-230.331	-165.985	-103.005	-46.8438	16.335	82.4609	-201.886	-136.566	-74.2087	-18.4264	44.3542	111.373	-174.626	-107.782	-46.5946	9.23822	71.9894	138.526	-151.109	-83.505	-21.3054	33.6749	95.3672	161.604	-124.522	-56.4205	5.82255	62.0666	122.892	188.501	-93.5303	-27.3191	34.4005	90.1175	153.924	217.992
52	-230.758	-165.547	-103.197	-46.6827	16.0792	82.7804	-201.505	-136.292	-73.9013	-18.4376	44.1943	111.831	-174.627	-107.905	-46.5982	8.95281	71.7129	137.417	-150.427	-83.8082	-20.9557	33.9444	95.7851	162.261	-123.515	-58.0652	6.29691	61.4683	123.032	189.239	-94.5586	-28.1383	34.2751	90.4157	153.486	217.417
53	-230.516	-166.047	-102.533	-46.5074	16.9123	82.5039	-201.706	-136.261	-74.8279	-17.4388	45.1856	111.076	-174.238	-107.967	-46.7768	8.64608	71.9734	138.322	-150.925	-83.7639	-21.0653	34.1061	95.9907	161.691	-123.575	-58.3355	6.2711	61.7335	123.927	189.171	-94.3281	-28.3465	35.0239	90.2086	153.519	217.652
54	-230.575	-165.53	-102.709	-47.0673	17.3979	82.7696	-201.701	-136.651	-74.3261	-18.4239	44.9172	111.879	-175.401	-108.315	-46.5081	8.50673	71.9801	138.042	-150.88	-84.3187	-21.163	33.3245	96.0919	161.553	-123.526	-56.8541	5.98967	62.1182	124.015	188.793	-95.5193	-28.661	34.7154	90.7322	153.38	217.91
55	-230.655	-166.043	-103.166	-46.7947	16.5911	81.565	-201.508	-136.596	-74.1205	-17.9608	44.1948	110.465	-173.915	-107.976	-46.8296	8.49495	71.7416	138.348	-150.996	-83.8247	-20.4963	33.713	95.4367	162.09	-123.293	-57.3177	6.19497	62.5518	123.171	188.661	-95.6164	-28.6231	34.487	90.6772	153.872	217.857
56	-230.355	-165.589	-102.449	-46.3549	17.1382	82.4314	-201.518	-136.596	-73.7934	-18.0074	44.4567	110.035	-174.835	-107.717	-46.3206	9.05001	71.354	137.628	-150.855	-84.5299	-20.9921	33.781	95.4047	162.119	-123.639	-57.2031	6.40748	62.2176	123.992	188.704	-94.5041	-28.2369	34.3069	90.4059	154.12	217.643
57	-230.445	-165.725	-102.604	-46.7769	15.8079	82.1098	-201.34	-136.627	-74.4774	-17.8841	44.2493	110.458	-174.375	-107.617	-46.4176	8.52381	71.0054	138.559	-151.171	-83.9415	-20.9561	33.9651	95.423	162.229	-123.19	-57.7234	6.14323	62.0352	123.744	189.378	-94.6284	-27.7294	34.0162	90.2338	153.697	217.792
58	-230.166	-165.089	-102.987	-46.7097	15.5466	82.6885	-201.479	-136.27	-74.0537	-17.6778	44.1149	110.936	-174.98	-107.644	-46.3577	8.41197	71.6575	137.852	-150.164	-83.7759	-20.9977	33.5282	95.0333	162.8	-123.566	-56.8151	5.92111	62.7896	123.708	188.746	-94.6426	-28.3813	34.6904	89.7412	153.513	218.059
59	-230.638	-165.26	-102.665	-46.5046	16.1049	82.1077	-201.771	-136.434	-73.8646	-18.122	45.0811	110.013	-174.945	-107.784	-46.1711	8.32781	72.4249	138.224	-149.713	-84.1572	-20.9583	33.6044	95.1853	162.24	-123.559	-56.6771	6.07738	62.2551	123.825	188.699	-94.7261	-29.0762	34.5272	90.1782	153.852	217.971
60	-230.347	-165.664	-102.377	-46.2012	15.7556	82.4213	-201.333	-136.204	-74.4209	-18.1142	45.3116	110.745	-174.718	-108.458	-45.7752	9.01298	71.9385	138.503	-150.767	-84.4569	-20.9841	33.5735	95.1612	161.742	-123.3	-56.8407	6.40723	61.8811	123.182	188.829	-94.9301	-27.6018	33.8419	90.1634	153.691	217.694
61	-230.113	-165.54	-102.686	-47.0923	15.6526	82.2566	-201.914	-136.076	-74.2941	-17.4747	44.5658	111.701	-174.471	-107.418	-46.397	8.61118	72.6102	138.163	-150.777	-84.4572	-21.6612	33.8173	95.0101	162.294	-122.782	-56.9699	5.84831	62.1197	123.404	189.118	-94.6537	-28.6606	33.8858	90.3458	153.212	217.902
62	-230.445	-165.457	-102.335	-47.2935	16.1418	81.9434	-201.169	-136.598	-74.2526	-18.0695	43.7196	111.129	-174.522	-108.234	-46.2711	8.37425	72.0049	138.3	-150.829	-84.3372	-21.0051	33.2097	96.2008	162.664	-122.469	-56.3239	5.60505	61.607	123.415	188.67	-95.0114	-28.8336	34.5258	90.4472	153.058	217.876
63	-230.201	-166.331	-102.692	-47.3957	16.6042	82.3723	-201.435	-136.367	-74.6315	-17.8532	44.965	110.373	-174.247	-107.826	-46.2127	8.57276	71.781	138.287	-150.779	-84.5052	-21.5104	33.3303	96.0181	162.077	-122.471	-57.6311	5.8015	61.9359	123.495	188.936	-94.1559	-28.4591	34.4477	90.3897	153.16	217.85
64	-231.251	-166.258	-102.617	-47.1481	15.9036	81.4464	-200.59	-136.32	-74.2738	-17.3653	44.381	110.903	-174.106	-107.888	-46.5262	8.27547	72.039	138.223	-149.789	-84.0746	-20.9289	33.5859	95.3878	162.565	-123.67	-56.7548	5.39555	61.6885	123.563	188.91	-94.2443	-28.0175	34.8159	90.654	153.627	217.602
65	-230.724	-165.699	-103.276	-47.0838	15.9878	83.7663	-201.483	-136.418	-74.096	-18.0297	44.0521	110.905	-174.277	-107.856	-46.4276	9.06547	71.127	138.242	-150.282	-84.1454	-20.9796	33.5358	95.7481	162.495	-124.252	-56.7917	5.42065	62.0976	123.659	189.106	-95.0416	-28.3402	34.1521	90.221	153.242	217.613
66	-230.739	-166.091	-102.741	-46.5544	15.781	82.5727	-201.827	-136.313	-74.4456	-18.7846	44.7432	110.75	-174.481	-107.889	-46.7862	8.47541	71.2157	137.875	-150.68	-84.1795	-21.4105	33.4491	95.577	162.572	-123.772	-56.7834	5.37731	61.9432	123.775	189.25	-94.9835	-28.0203	34.4367	90.6132	153.01	217.856
67	-230.018	-165.652	-102.749	-46.5037	16.1689	82.8021	-201.448	-136.25	-74.2916	-17.7728	45.3317	111.272	-175.007	-108.097	-46.7773	8.14397	71.6384	138.076	-151.002	-84.3357	-21.1982	33.9894	95.6784	161.419	-124.472	-57.6377	6.02956	61.9456	123.775	189.073	-94.9209	-28.6987	34.3959	90.1895	153.45	217.887
68	-230.482	-165.492	-102.182	-46.8832	15.8665	83.1444	-201.629	-136.565	-73.9219	-18.742	44.3327	111.394	-174.342	-107.997	-46.4681	8.50271	72.0074	138.764	-150.56	-83.8141	-21.1592	33.6768	95.5989	161.728	-123.207	-57.0162	6.54947	62.1901	123.656	189.613	-94.3597	-28.7936	34.6659	90.2608	153.334	217.739
69	-229.827	-164.881	-102.946	-47.2491	15.6611	82.8069	-201.535	-136.384	-73.8054	-18.1089	44.7291	111.46	-174.497	-108.186	-46.0752	8.58094	71.925	138.169	-150.647	-84.0995	-21.0676	33.2654	95.7572	162.522	-123.34	-57.0468	6.02532	61.6235	123.782	188.699	-94.6546	-29.3752	34.019	90.3582	153.392	218.448
70	-229.824	-165.307	-102.921	-46.4493	15.7897	81.054	-200.826	-135.945	-74.0406	-18.1772	44.7849	111.464	-174.782	-108.377	-46.433	9.083	71.4438	138.34	-150.25	-83.8422	-21.2745	33.3965	95.9051	162.667	-123.798	-56.9169	5.64133	61.9863	123.257	188.729	-95.0493	-28.5754	33.7445	90.239	152.79	217.928
71	-230.09	-165.54	-102.572	-46.4356	15.7685	81.9901	-201.232	-136.87	-74.0632	-17.9894	44.378	110.712	-174.243	-107.855	-46.5885	8.64047	72.2855	138.3	-149.942	-83.339	-21.4083	33.9389	96.0199	162.308	-123.838	-56.568	5.78517	61.4535	123.666	188.806	-94.4185	-28.4414	34.2397	89.9687	153.247	217.853
72	-230.486	-165.304	-102.843	-46.9358	15.6208	82.2687	-201.504	-135.945	-74.2155	-17.7169	44.2339	111.815	-174.628	-108.286	-46.7165	8.28714	71.4205	137.747	-150.237	-85.2152	-21.163	33.4808	96.0116	162.396	-123.626	-57.2123	5.14769	61.8543	123.763	189.072	-94.2936	-28.7223	34.6696	89.5545	153.291	217.855
73	-229.994	-165.682	-102.669	-46.843	15.6624	81.5484	-201.642	-136.189	-74.1063	-17.9519	44.4832	110.35	-175.188	-107.558	-46.528	8.8545	72.0998	138.7	-150.525	-84.4388	-21.5538	33.5388	95.764	162.557	-124.029	-56.6728	5.7757	61.4756	123.268	189.01	-95.2916	-28.8909	34.381	90.858	153.588	217.637
74	-230.138	-165.717	-102.239	-46.9119	15.6456	82.3271	-201.166	-136.38	-74.5967	-18.6156	44.5123	111.036	-174.46	-108.046	-46.6198	9.06565	71.6158	138.997	-150.662	-83.775	-20.6795	33.4416	95.9941	162.685	-122.89	-57.0635	5.12848	61.7605	123.67	188.829	-94.7182	-28.7233	34.4375	90.9234	153.624	217.95
75	-230.389	-165.357	-102.736	-47.1103	15.7245	81.5548	-201.141	-135.925	-74.4966	-18.038	44.6957	110.475	-174.505	-107.925	-46.4449	8.78999	71.8613	138.114	-150.482	-84.1055	-20.9488	33.9784	94.9837	162.64	-123.298	-57.6398	6.50608	62.0608	123.693	189.488	-94.6347	-28.1846	35.1669	90.5974	152.603	217.686
