0	0
1	0
2	0
3	0
4	4
5	4
6	4
7	4
8	8
9	8
10	8
11	8
12	12
13	12
14	12
15	12
16	16
17	16
18	16
19	16
20	20
21	20
22	20
23	20
24	24
25	24
26	24
27	24
28	28
29	28
30	28
31	28
32	32
33	32
34	32
35	32
36	36
37	36
38	36
39	36
40	40
41	40
42	40
43	40
44	44
45	44
46	44
47	44
48	1
49	1
50	1
51	1
52	5
53	5
54	5
55	5
56	9
57	9
58	9
59	9
60	13
61	13
62	13
63	13
64	17
65	17
66	17
67	17
68	21
69	21
70	21
71	21
72	25
73	25
74	25
75	25
76	29
77	29
78	29
79	29
80	33
81	33
82	33
83	33
84	37
85	37
86	37
87	37
88	41
89	41
90	41
91	41
92	45
93	45
94	45
95	45
96	2
97	2
98	2
99	2
100	6
101	6
102	6
103	6
104	10
105	10
106	10
107	10
108	14
109	14
110	14
111	14
112	18
113	18
114	18
115	18
116	22
117	22
118	22
119	22
120	26
121	26
122	26
123	26
124	30
125	30
126	30
127	30
128	34
129	34
130	34
131	34
132	38
133	38
134	38
135	38
136	42
137	42
138	42
139	42
140	46
141	46
142	46
143	46
144	3
145	3
146	3
147	3
148	7
149	7
150	7
151	7
152	11
153	11
154	11
155	11
156	15
157	15
158	15
159	15
160	19
161	19
162	19
163	19
164	23
165	23
166	23
167	23
168	27
169	27
170	27
171	27
172	31
173	31
174	31
175	31
176	35
177	35
178	35
179	35
180	39
181	39
182	39
183	39
184	43
185	43
186	43
187	43
188	47
189	47
190	47
191	47
192	48
193	48
194	48
195	48
196	52
197	52
198	52
199	52
200	56
201	56
202	56
203	56
204	60
205	60
206	60
207	60
208	64
209	64
210	64
211	64
212	68
213	68
214	68
215	68
216	72
217	72
218	72
219	72
220	76
221	76
222	76
223	76
224	80
225	80
226	80
227	80
228	84
229	84
230	84
231	84
232	88
233	88
234	88
235	88
236	92
237	92
238	92
239	92
240	49
241	49
242	49
243	49
244	53
245	53
246	53
247	53
248	57
249	57
250	57
251	57
252	61
253	61
254	61
255	61
256	65
257	65
258	65
259	65
260	69
261	69
262	69
263	69
264	73
265	73
266	73
267	73
268	77
269	77
270	77
271	77
272	81
273	81
274	81
275	81
276	85
277	85
278	85
279	85
280	89
281	89
282	89
283	89
284	93
285	93
286	93
287	93
288	50
289	50
290	50
291	50
292	54
293	54
294	54
295	54
296	58
297	58
298	58
299	58
300	62
301	62
302	62
303	62
304	66
305	66
306	66
307	66
308	70
309	70
310	70
311	70
312	74
313	74
314	74
315	74
316	78
317	78
318	78
319	78
320	82
321	82
322	82
323	82
324	86
325	86
326	86
327	86
328	90
329	90
330	90
331	90
332	94
333	94
334	94
335	94
336	51
337	51
338	51
339	51
340	55
341	55
342	55
343	55
344	59
345	59
346	59
347	59
348	63
349	63
350	63
351	63
352	67
353	67
354	67
355	67
356	71
357	71
358	71
359	71
360	75
361	75
362	75
363	75
364	79
365	79
366	79
367	79
368	83
369	83
370	83
371	83
372	87
373	87
374	87
375	87
376	91
377	91
378	91
379	91
380	95
381	95
382	95
383	95
384	96
385	96
386	96
387	96
388	100
389	100
390	100
391	100
392	104
393	104
394	104
395	104
396	108
397	108
398	108
399	108
400	112
401	112
402	112
403	112
404	116
405	116
406	116
407	116
408	120
409	120
410	120
411	120
412	124
413	124
414	124
415	124
416	128
417	128
418	128
419	128
420	132
421	132
422	132
423	132
424	136
425	136
426	136
427	136
428	140
429	140
430	140
431	140
432	97
433	97
434	97
435	97
436	101
437	101
438	101
439	101
440	105
441	105
442	105
443	105
444	109
445	109
446	109
447	109
448	113
449	113
450	113
451	113
452	117
453	117
454	117
455	117
456	121
457	121
458	121
459	121
460	125
461	125
462	125
463	125
464	129
465	129
466	129
467	129
468	133
469	133
470	133
471	133
472	137
473	137
474	137
475	137
476	141
477	141
478	141
479	141
480	98
481	98
482	98
483	98
484	102
485	102
486	102
487	102
488	106
489	106
490	106
491	106
492	110
493	110
494	110
495	110
496	114
497	114
498	114
499	114
500	118
501	118
502	118
503	118
504	122
505	122
506	122
507	122
508	126
509	126
510	126
511	126
512	130
513	130
514	130
515	130
516	134
517	134
518	134
519	134
520	138
521	138
522	138
523	138
524	142
525	142
526	142
527	142
528	99
529	99
530	99
531	99
532	103
533	103
